# Acquisizione Analog Discovery 2
# Timestamp 2025-10-02 09:42:58
# time	ch1
-1.055958399999999964e-01	1.678799963162511955e-01
-1.055695200000000000e-01	7.084019998684745190e-01
-1.055431999999999898e-01	-7.872890236595955216e-01
-1.055168799999999935e-01	-2.800868696414133274e-01
-1.054905599999999971e-01	2.715417504221570022e-01
-1.054642400000000008e-01	8.157659594781626611e-01
-1.054379199999999905e-01	-7.021382970726014472e-01
-1.054115999999999942e-01	-1.653184990241604313e-01
-1.053852799999999978e-01	3.789057100318451998e-01
-1.053589600000000015e-01	9.083210970727214617e-01
-1.053326399999999913e-01	-5.873699264553484678e-01
-1.053063199999999949e-01	-5.795453941447225449e-02
-1.052799999999999986e-01	4.862696696415333975e-01
-1.052536799999999884e-01	1.030493878697539056e+00
-1.052273599999999920e-01	-4.688993503343132363e-01
-1.052010399999999957e-01	6.792044771412769633e-02
-1.051747199999999993e-01	6.010380402587862658e-01
-1.051483999999999891e-01	-9.094618052844131162e-01
-1.051220799999999927e-01	-3.837486237473191619e-01
-1.050957599999999964e-01	1.752844073238158940e-01
-1.050694400000000001e-01	7.121042053722568266e-01
-1.050431199999999898e-01	-8.058000511785072817e-01
-1.050167999999999935e-01	-2.652780476262839304e-01
-1.049904799999999971e-01	2.826483669335040916e-01
-1.049641600000000008e-01	8.046593429668156272e-01
-1.049378399999999906e-01	-6.984360915688190286e-01
-1.049115199999999942e-01	-1.653184990241604313e-01
-1.048851999999999979e-01	3.937145320469745968e-01
-1.048588800000000015e-01	9.046188915689391541e-01
-1.048325599999999913e-01	-6.169875704856072618e-01
-1.048062399999999950e-01	-5.795453941447225449e-02
-1.047799199999999986e-01	4.899718751453157606e-01
-1.047535999999999884e-01	1.011982851178627296e+00
-1.047272799999999920e-01	-4.688993503343132363e-01
-1.047009599999999957e-01	6.051603670656299783e-02
-1.046746399999999994e-01	6.158468622739157183e-01
-1.046483199999999891e-01	-8.909507777655013561e-01
-1.046219999999999928e-01	-3.726420072359721281e-01
-1.045956799999999964e-01	1.789866128275982293e-01
-1.045693600000000001e-01	6.972953833571274851e-01
-1.045430399999999899e-01	-7.798846126520307953e-01
-1.045167199999999935e-01	-2.541714311149368966e-01
-1.044903999999999972e-01	2.789461614297217285e-01
-1.044640800000000008e-01	8.120637539743803535e-01
-1.044377599999999906e-01	-6.799250640499072684e-01
-1.044114399999999943e-01	-1.431052660014663358e-01
-1.043851199999999979e-01	3.640968880167158028e-01
-1.043588000000000016e-01	9.305343300954155294e-01
-1.043324799999999913e-01	-5.836677209515661602e-01
-1.043061599999999950e-01	-4.314571739934284361e-02
-1.042798399999999986e-01	5.010784916566628500e-01
-1.042535199999999884e-01	1.034196084201321364e+00
-1.042271999999999921e-01	-4.614949393267485656e-01
-1.042008799999999957e-01	6.792044771412769633e-02
-1.041745599999999994e-01	5.936336292512216506e-01
-1.041482399999999892e-01	-9.094618052844131162e-01
-1.041219199999999928e-01	-3.763442127397544912e-01
-1.040955999999999965e-01	1.641777908124688323e-01
-1.040692800000000001e-01	7.195086163798215528e-01
-1.040429599999999899e-01	-7.872890236595955216e-01
-1.040166399999999935e-01	-2.541714311149368966e-01
-1.039903199999999972e-01	2.937549834448511255e-01
-1.039640000000000009e-01	8.268725759895096949e-01
-1.039376799999999906e-01	-6.725206530423425422e-01
-1.039113599999999943e-01	-1.245942384825545757e-01
-1.038850399999999979e-01	3.789057100318451998e-01
-1.038587200000000016e-01	9.453431521105449820e-01
-1.038323999999999914e-01	-6.058809539742602279e-01
-1.038060799999999950e-01	-4.314571739934284361e-02
-1.037797599999999987e-01	5.047806971604451576e-01
-1.037534399999999885e-01	1.030493878697539056e+00
-1.037271199999999921e-01	-4.837081723494426888e-01
-1.037007999999999958e-01	6.792044771412769633e-02
-1.036744799999999994e-01	6.084424512663509921e-01
-1.036481599999999892e-01	-8.872485722617189374e-01
-1.036218399999999928e-01	-3.800464182435367988e-01
-1.035955199999999965e-01	1.715822018200335308e-01
-1.035692000000000002e-01	7.232108218836038604e-01
-1.035428799999999899e-01	-8.095022566822895893e-01
-1.035165599999999936e-01	-2.726824586338486567e-01
-1.034902399999999972e-01	2.752439559259393653e-01
-1.034639200000000009e-01	8.231703704857273873e-01
-1.034375999999999907e-01	-6.873294750574719947e-01
-1.034112799999999943e-01	-1.431052660014663358e-01
-1.033849599999999980e-01	3.863101210394099261e-01
-1.033586400000000016e-01	9.120233025765037693e-01
-1.033323199999999914e-01	-5.725611044402191263e-01
-1.033059999999999951e-01	-3.574130639177814511e-02
-1.032796799999999987e-01	4.936740806490981237e-01
-1.032533599999999885e-01	1.030493878697539056e+00
-1.032270399999999921e-01	-4.614949393267485656e-01
-1.032007199999999958e-01	6.792044771412769633e-02
-1.031743999999999994e-01	5.899314237474392320e-01
-1.031480799999999892e-01	-9.020573942768483899e-01
-1.031217599999999929e-01	-3.763442127397544912e-01
-1.030954399999999965e-01	1.678799963162511955e-01
-1.030691200000000002e-01	7.195086163798215528e-01
-1.030427999999999900e-01	-7.946934346671601368e-01
-1.030164799999999936e-01	-2.800868696414133274e-01
-1.029901599999999973e-01	2.678395449183746946e-01
-1.029638400000000009e-01	8.083615484705979348e-01
-1.029375199999999907e-01	-6.836272695536896871e-01
-1.029111999999999943e-01	-1.468074715052486989e-01
-1.028848799999999980e-01	3.900123265431922892e-01
-1.028585600000000017e-01	9.157255080802861880e-01
-1.028322399999999914e-01	-5.688588989364367077e-01
-1.028059199999999951e-01	-4.314571739934284361e-02
-1.027795999999999987e-01	5.047806971604451576e-01
-1.027532799999999885e-01	1.037898289705103672e+00
-1.027269599999999922e-01	-4.651971448305309287e-01
-1.027006399999999958e-01	7.532485872169239483e-02
-1.026743199999999995e-01	5.751226017323098905e-01
-1.026479999999999893e-01	-9.168662162919777314e-01
-1.026216799999999929e-01	-3.467265687094956417e-01
-1.025953599999999966e-01	1.752844073238158940e-01
-1.025690400000000002e-01	7.121042053722568266e-01
-1.025427199999999900e-01	-7.946934346671601368e-01
-1.025163999999999936e-01	-2.467670201073721703e-01
-1.024900799999999973e-01	2.900527779410687623e-01
-1.024637600000000009e-01	8.157659594781626611e-01
-1.024374399999999907e-01	-6.799250640499072684e-01
-1.024111199999999944e-01	-1.319986494901192742e-01
-1.023847999999999980e-01	3.974167375507569600e-01
-1.023584800000000017e-01	9.342365355991979481e-01
-1.023321599999999915e-01	-5.873699264553484678e-01
-1.023058399999999951e-01	-2.833689538421343967e-02
-1.022795199999999988e-01	4.899718751453157606e-01
-1.022531999999999885e-01	1.034196084201321364e+00
-1.022268799999999922e-01	-4.651971448305309287e-01
-1.022005599999999959e-01	6.792044771412769633e-02
-1.021742399999999995e-01	6.084424512663509921e-01
-1.021479199999999893e-01	-9.057595997806306976e-01
-1.021215999999999929e-01	-3.504287742132780048e-01
-1.020952799999999966e-01	1.715822018200335308e-01
-1.020689600000000002e-01	7.380196438987333130e-01
-1.020426399999999900e-01	-7.946934346671601368e-01
-1.020163199999999937e-01	-2.726824586338486567e-01
-1.019899999999999973e-01	2.974571889486334886e-01
-1.019636800000000010e-01	8.194681649819450797e-01
-1.019373599999999908e-01	-6.725206530423425422e-01
-1.019110399999999944e-01	-1.579140880165957328e-01
-1.018847199999999981e-01	3.863101210394099261e-01
-1.018584000000000017e-01	9.305343300954155294e-01
-1.018320799999999915e-01	-5.651566934326544001e-01
-1.018057599999999951e-01	-1.723027887286638499e-02
-1.017794399999999988e-01	5.084829026642274652e-01
-1.017531199999999886e-01	1.030493878697539056e+00
-1.017267999999999922e-01	-4.540905283191838393e-01
-1.017004799999999959e-01	7.162265321791004558e-02
-1.016741599999999995e-01	6.010380402587862658e-01
-1.016478399999999893e-01	-8.946529832692836637e-01
-1.016215199999999930e-01	-3.689398017321897649e-01
-1.015951999999999966e-01	1.826888183313805925e-01
-1.015688800000000003e-01	7.158064108760392452e-01
-1.015425599999999901e-01	-7.909912291633778292e-01
-1.015162399999999937e-01	-2.578736366187192042e-01
-1.014899199999999974e-01	2.678395449183746946e-01
-1.014636000000000010e-01	8.083615484705979348e-01
-1.014372799999999908e-01	-6.873294750574719947e-01
-1.014109599999999944e-01	-1.505096770090310343e-01
-1.013846399999999981e-01	3.974167375507569600e-01
-1.013583200000000017e-01	9.453431521105449820e-01
-1.013319999999999915e-01	-5.725611044402191263e-01
-1.013056799999999952e-01	-2.833689538421343967e-02
-1.012793599999999988e-01	4.936740806490981237e-01
-1.012530399999999886e-01	1.019387262186191911e+00
-1.012267199999999923e-01	-4.763037613418779626e-01
-1.012003999999999959e-01	5.681383120278064164e-02
-1.011740799999999996e-01	6.269534787852627522e-01
-1.011477599999999893e-01	-8.946529832692836637e-01
-1.011214399999999930e-01	-3.541309797170603679e-01
-1.010951199999999967e-01	1.863910238351629278e-01
-1.010688000000000003e-01	7.232108218836038604e-01
-1.010424799999999901e-01	-7.872890236595955216e-01
-1.010161599999999937e-01	-2.356604035960251087e-01
-1.009898399999999974e-01	3.048615999561981593e-01
-1.009635200000000010e-01	8.194681649819450797e-01
-1.009371999999999908e-01	-6.799250640499072684e-01
-1.009108799999999945e-01	-1.357008549939016373e-01
-1.008845599999999981e-01	4.048211485583216862e-01
-1.008582400000000018e-01	9.490453576143272896e-01
-1.008319199999999916e-01	-5.836677209515661602e-01
-1.008055999999999952e-01	-3.574130639177814511e-02
-1.007792799999999989e-01	5.047806971604451576e-01
-1.007529599999999886e-01	1.030493878697539056e+00
-1.007266399999999923e-01	-4.688993503343132363e-01
-1.007003199999999959e-01	7.532485872169239483e-02
-1.006739999999999996e-01	6.158468622739157183e-01
-1.006476799999999894e-01	-9.131640107881954238e-01
-1.006213599999999930e-01	-3.726420072359721281e-01
-1.005950399999999967e-01	1.863910238351629278e-01
-1.005687200000000003e-01	7.158064108760392452e-01
-1.005423999999999901e-01	-7.724802016444660691e-01
-1.005160799999999938e-01	-2.541714311149368966e-01
-1.004897599999999974e-01	2.826483669335040916e-01
-1.004634400000000011e-01	8.342769869970744212e-01
-1.004371199999999908e-01	-6.984360915688190286e-01
-1.004107999999999945e-01	-1.505096770090310343e-01
-1.003844799999999982e-01	3.974167375507569600e-01
-1.003581600000000018e-01	9.342365355991979481e-01
-1.003318399999999916e-01	-5.725611044402191263e-01
-1.003055199999999952e-01	-3.574130639177814511e-02
-1.002791999999999989e-01	5.084829026642274652e-01
-1.002528799999999887e-01	1.037898289705103672e+00
-1.002265599999999923e-01	-4.800059668456603257e-01
-1.002002399999999960e-01	7.902706422547474407e-02
-1.001739199999999996e-01	6.121446567701332997e-01
-1.001475999999999894e-01	-8.909507777655013561e-01
-1.001212799999999931e-01	-3.504287742132780048e-01
-1.000949599999999967e-01	1.715822018200335308e-01
-1.000686400000000004e-01	7.269130273873862791e-01
-1.000423199999999901e-01	-7.909912291633778292e-01
-1.000159999999999938e-01	-2.504692256111545334e-01
-9.998967999999999745e-02	2.900527779410687623e-01
-9.996336000000000110e-02	8.194681649819450797e-01
-9.993703999999999088e-02	-6.984360915688190286e-01
-9.991071999999999453e-02	-1.208920329787722264e-01
-9.988439999999999819e-02	3.974167375507569600e-01
-9.985808000000000184e-02	9.231299190878509142e-01
-9.983175999999999162e-02	-5.725611044402191263e-01
-9.980543999999999527e-02	-2.093248437664873771e-02
-9.977911999999999892e-02	5.084829026642274652e-01
-9.975279999999998870e-02	1.030493878697539056e+00
-9.972647999999999235e-02	-4.651971448305309287e-01
-9.970015999999999601e-02	8.272926972925710720e-02
-9.967383999999999966e-02	6.158468622739157183e-01
-9.964751999999998944e-02	-8.835463667579366298e-01
-9.962119999999999309e-02	-3.430243632057133341e-01
-9.959487999999999674e-02	1.863910238351629278e-01
-9.956856000000000040e-02	7.417218494025156206e-01
-9.954223999999999017e-02	-7.650757906369013428e-01
-9.951591999999999383e-02	-2.541714311149368966e-01
-9.948959999999999748e-02	3.011593944524158517e-01
-9.946328000000000114e-02	8.416813980046391475e-01
-9.943695999999999091e-02	-6.725206530423425422e-01
-9.941063999999999456e-02	-1.282964439863369388e-01
-9.938431999999999822e-02	3.974167375507569600e-01
-9.935800000000000187e-02	9.564497686218920158e-01
-9.933167999999999165e-02	-5.762633099440014339e-01
-9.930535999999999530e-02	-2.093248437664873771e-02
-9.927903999999999896e-02	5.158873136717921914e-01
-9.925271999999998873e-02	1.041600495208886201e+00
-9.922639999999999239e-02	-4.800059668456603257e-01
-9.920007999999999604e-02	9.383588624060415495e-02
-9.917375999999999969e-02	6.158468622739157183e-01
-9.914743999999998947e-02	-8.761419557503719036e-01
-9.912111999999999312e-02	-3.430243632057133341e-01
-9.909479999999999678e-02	1.863910238351629278e-01
-9.906848000000000043e-02	7.046997943646921003e-01
-9.904215999999999021e-02	-8.058000511785072817e-01
-9.901583999999999386e-02	-2.467670201073721703e-01
-9.898951999999999751e-02	2.752439559259393653e-01
-9.896320000000000117e-02	8.268725759895096949e-01
-9.893687999999999094e-02	-6.799250640499072684e-01
-9.891055999999999460e-02	-1.245942384825545757e-01
-9.888423999999999825e-02	4.085233540621040493e-01
-9.885792000000000190e-02	9.268321245916332218e-01
-9.883159999999999168e-02	-5.688588989364367077e-01
-9.880527999999999533e-02	-1.352807336908403574e-02
-9.877895999999999899e-02	5.158873136717921914e-01
-9.875263999999998876e-02	1.037898289705103672e+00
-9.872631999999999242e-02	-4.429839118078368054e-01
-9.869999999999999607e-02	8.272926972925710720e-02
-9.867367999999999972e-02	6.121446567701332997e-01
-9.864735999999998950e-02	-8.946529832692836637e-01
-9.862103999999999315e-02	-3.578331852208427311e-01
-9.859471999999999681e-02	1.826888183313805925e-01
-9.856840000000000046e-02	7.343174383949510053e-01
-9.854207999999999024e-02	-7.983956401709425554e-01
-9.851575999999999389e-02	-2.504692256111545334e-01
-9.848943999999999754e-02	3.122660109637628856e-01
-9.846312000000000120e-02	8.453836035084214551e-01
-9.843679999999999097e-02	-6.873294750574719947e-01
-9.841047999999999463e-02	-1.134876219712075279e-01
-9.838415999999999828e-02	3.974167375507569600e-01
-9.835784000000000193e-02	9.305343300954155294e-01
-9.833151999999999171e-02	-5.688588989364367077e-01
-9.830519999999999536e-02	-4.314571739934284361e-02
-9.827887999999999902e-02	5.195895191755746101e-01
-9.825255999999998879e-02	1.060111522727797961e+00
-9.822623999999999245e-02	-4.503883228154014762e-01
-9.819991999999999610e-02	8.272926972925710720e-02
-9.817359999999999975e-02	6.380600952966097861e-01
-9.814727999999998953e-02	-8.835463667579366298e-01
-9.812095999999999318e-02	-3.430243632057133341e-01
-9.809463999999999684e-02	2.011998458502923526e-01
-9.806832000000000049e-02	7.232108218836038604e-01
-9.804199999999999027e-02	-7.909912291633778292e-01
-9.801567999999999392e-02	-2.467670201073721703e-01
-9.798935999999999757e-02	2.974571889486334886e-01
-9.796304000000000123e-02	8.416813980046391475e-01
-9.793671999999999100e-02	-6.725206530423425422e-01
-9.791039999999999466e-02	-1.282964439863369388e-01
-9.788407999999999831e-02	4.048211485583216862e-01
-9.785776000000000197e-02	9.453431521105449820e-01
-9.783143999999999174e-02	-5.688588989364367077e-01
-9.780511999999999539e-02	-2.463468988043109043e-02
-9.777879999999999905e-02	5.195895191755746101e-01
-9.775247999999998882e-02	1.037898289705103672e+00
-9.772615999999999248e-02	-4.614949393267485656e-01
-9.769983999999999613e-02	9.383588624060415495e-02
-9.767351999999999979e-02	6.269534787852627522e-01
-9.764719999999998956e-02	-8.872485722617189374e-01
-9.762087999999999322e-02	-3.541309797170603679e-01
-9.759455999999999687e-02	1.863910238351629278e-01
-9.756824000000000052e-02	7.306152328911685867e-01
-9.754191999999999030e-02	-7.687779961406837614e-01
-9.751559999999999395e-02	-2.282559925884604102e-01
-9.748927999999999761e-02	2.937549834448511255e-01
-9.746296000000000126e-02	8.231703704857273873e-01
-9.743663999999999104e-02	-6.651162420347779269e-01
-9.741031999999999469e-02	-1.171898274749898772e-01
-9.738399999999999834e-02	4.011189430545393231e-01
-9.735768000000000200e-02	9.268321245916332218e-01
-9.733135999999999177e-02	-5.540500769213073662e-01
-9.730503999999999543e-02	-3.944351189556049436e-02
-9.727871999999999908e-02	5.084829026642274652e-01
-9.725239999999998886e-02	1.056409317224015432e+00
-9.722607999999999251e-02	-4.651971448305309287e-01
-9.719975999999999616e-02	8.643147523303945645e-02
-9.717343999999999982e-02	6.195490677776980259e-01
-9.714711999999998959e-02	-8.909507777655013561e-01
-9.712079999999999325e-02	-3.393221577019309709e-01
-9.709447999999999690e-02	2.123064623616394142e-01
-9.706816000000000055e-02	7.084019998684745190e-01
-9.704183999999999033e-02	-7.613735851331190352e-01
-9.701551999999999398e-02	-2.393626090998074718e-01
-9.698919999999999764e-02	3.011593944524158517e-01
-9.696288000000000129e-02	8.490858090122038737e-01
-9.693655999999999107e-02	-6.614140365309955083e-01
-9.691023999999999472e-02	-1.282964439863369388e-01
-9.688391999999999837e-02	4.011189430545393231e-01
-9.685760000000000203e-02	9.453431521105449820e-01
-9.683127999999999180e-02	-5.577522824250896738e-01
-9.680495999999999546e-02	-1.723027887286638499e-02
-9.677863999999999911e-02	4.973762861528804868e-01
-9.675231999999998889e-02	1.041600495208886201e+00
-9.672599999999999254e-02	-4.540905283191838393e-01
-9.669967999999999619e-02	1.012402972481688535e-01
-9.667335999999999985e-02	6.343578897928274785e-01
-9.664703999999998962e-02	-8.909507777655013561e-01
-9.662071999999999328e-02	-3.615353907246250942e-01
-9.659439999999999693e-02	2.049020513540746879e-01
-9.656808000000000058e-02	7.380196438987333130e-01
-9.654175999999999036e-02	-7.724802016444660691e-01
-9.651543999999999401e-02	-2.504692256111545334e-01
-9.648911999999999767e-02	2.826483669335040916e-01
-9.646280000000000132e-02	8.490858090122038737e-01
-9.643647999999999110e-02	-6.540096255234307820e-01
-9.641015999999999475e-02	-1.282964439863369388e-01
-9.638383999999999840e-02	4.122255595658863569e-01
-9.635752000000000206e-02	9.379387411029802557e-01
-9.633119999999999183e-02	-5.614544879288720924e-01
-9.630487999999999549e-02	-2.093248437664873771e-02
-9.627855999999999914e-02	5.084829026642274652e-01
-9.625223999999998892e-02	1.060111522727797961e+00
-9.622591999999999257e-02	-4.651971448305309287e-01
-9.619959999999999622e-02	7.902706422547474407e-02
-9.617327999999999988e-02	6.232512732814804446e-01
-9.614695999999998965e-02	-8.909507777655013561e-01
-9.612063999999999331e-02	-3.504287742132780048e-01
-9.609431999999999696e-02	1.974976403465099895e-01
-9.606800000000000062e-02	7.343174383949510053e-01
-9.604167999999999039e-02	-7.650757906369013428e-01
-9.601535999999999405e-02	-2.356604035960251087e-01
-9.598903999999999770e-02	3.048615999561981593e-01
-9.596272000000000135e-02	8.379791925008568398e-01
-9.593639999999999113e-02	-6.688184475385602346e-01
-9.591007999999999478e-02	-1.394030604976839727e-01
-9.588375999999999844e-02	4.122255595658863569e-01
-9.585744000000000209e-02	9.490453576143272896e-01
-9.583111999999999187e-02	-5.577522824250896738e-01
-9.580479999999999552e-02	-3.944351189556049436e-02
-9.577847999999999917e-02	5.010784916566628500e-01
-9.575215999999998895e-02	1.052707111720233124e+00
-9.572583999999999260e-02	-4.540905283191838393e-01
-9.569951999999999626e-02	8.272926972925710720e-02
-9.567319999999999991e-02	6.343578897928274785e-01
-9.564687999999998969e-02	-8.798441612541543222e-01
-9.562055999999999334e-02	-3.245133356868015739e-01
-9.559423999999999699e-02	1.974976403465099895e-01
-9.556792000000000065e-02	7.195086163798215528e-01
-9.554159999999999042e-02	-7.724802016444660691e-01
-9.551527999999999408e-02	-2.467670201073721703e-01
-9.548895999999999773e-02	3.159682164675452487e-01
-9.546264000000000138e-02	8.453836035084214551e-01
-9.543631999999999116e-02	-6.762228585461249608e-01
-9.540999999999999481e-02	-1.097854164674251787e-01
-9.538367999999999847e-02	4.233321760772334463e-01
-9.535736000000000212e-02	9.453431521105449820e-01
-9.533103999999999190e-02	-5.540500769213073662e-01
-9.530471999999999555e-02	-6.123662361519332034e-03
-9.527839999999999920e-02	5.381005466944863702e-01
-9.525207999999998898e-02	1.045302700712668509e+00
-9.522575999999999263e-02	-4.466861173116191686e-01
-9.519943999999999629e-02	8.643147523303945645e-02
-9.517311999999999994e-02	6.343578897928274785e-01
-9.514679999999998972e-02	-8.835463667579366298e-01
-9.512047999999999337e-02	-3.467265687094956417e-01
-9.509415999999999702e-02	1.974976403465099895e-01
-9.506784000000000068e-02	7.380196438987333130e-01
-9.504151999999999045e-02	-7.687779961406837614e-01
-9.501519999999999411e-02	-2.134471705733310132e-01
-9.498887999999999776e-02	3.122660109637628856e-01
-9.496256000000000141e-02	8.416813980046391475e-01
-9.493623999999999119e-02	-6.614140365309955083e-01
-9.490991999999999484e-02	-1.431052660014663358e-01
-9.488359999999999850e-02	4.196299705734510832e-01
-9.485728000000000215e-02	9.453431521105449820e-01
-9.483095999999999193e-02	-5.799655154477838526e-01
-9.480463999999999558e-02	-2.093248437664873771e-02
-9.477831999999999923e-02	5.195895191755746101e-01
-9.475199999999998901e-02	1.067515933735362577e+00
-9.472567999999999266e-02	-4.540905283191838393e-01
-9.469935999999999632e-02	1.012402972481688535e-01
-9.467303999999999997e-02	6.417623008003922047e-01
-9.464671999999998975e-02	-8.872485722617189374e-01
-9.462039999999999340e-02	-3.319177466943662447e-01
-9.459407999999999705e-02	2.234130788729864481e-01
-9.456776000000000071e-02	7.306152328911685867e-01
-9.454143999999999048e-02	-7.650757906369013428e-01
-9.451511999999999414e-02	-2.282559925884604102e-01
-9.448879999999999779e-02	3.159682164675452487e-01
-9.446248000000000145e-02	8.453836035084214551e-01
-9.443615999999999122e-02	-6.540096255234307820e-01
-9.440983999999999488e-02	-1.282964439863369388e-01
-9.438351999999999853e-02	4.233321760772334463e-01
-9.435720000000000218e-02	9.601519741256744345e-01
-9.433087999999999196e-02	-5.466456659137426399e-01
-9.430455999999999561e-02	1.280748646045370368e-03
-9.427823999999999927e-02	5.232917246793569177e-01
-9.425191999999998904e-02	1.037898289705103672e+00
-9.422559999999999270e-02	-4.466861173116191686e-01
-9.419927999999999635e-02	1.012402972481688535e-01
-9.417296000000000000e-02	6.121446567701332997e-01
-9.414663999999998978e-02	-8.798441612541543222e-01
-9.412031999999999343e-02	-3.430243632057133341e-01
-9.409399999999999709e-02	1.863910238351629278e-01
-9.406768000000000074e-02	7.380196438987333130e-01
-9.404135999999999052e-02	-7.650757906369013428e-01
-9.401503999999999417e-02	-2.245537870846780748e-01
-9.398871999999999782e-02	3.196704219713276118e-01
-9.396240000000000148e-02	8.490858090122038737e-01
-9.393607999999999125e-02	-6.429030090120837482e-01
-9.390975999999999491e-02	-1.208920329787722264e-01
-9.388343999999999856e-02	4.122255595658863569e-01
-9.385712000000000221e-02	9.527475631181097082e-01
-9.383079999999999199e-02	-5.577522824250896738e-01
-9.380447999999999564e-02	-9.825867865301683018e-03
-9.377815999999999930e-02	5.455049577020509854e-01
-9.375183999999998907e-02	1.063813728231580269e+00
-9.372551999999999273e-02	-4.503883228154014762e-01
-9.369919999999999638e-02	9.753809174438650420e-02
-9.367288000000000003e-02	6.306556842890450598e-01
-9.364655999999998981e-02	-8.724397502465895959e-01
-9.362023999999999346e-02	-3.356199521981486078e-01
-9.359391999999999712e-02	2.011998458502923526e-01
-9.356760000000000077e-02	7.491262604100803468e-01
-9.354127999999999055e-02	-7.502669686217720013e-01
-9.351495999999999420e-02	-2.208515815808957117e-01
-9.348863999999999785e-02	3.122660109637628856e-01
-9.346232000000000151e-02	8.342769869970744212e-01
