# Acquisizione Analog Discovery 2
# Timestamp 2025-10-02 09:46:21
# time	ch1
-2.535288799999999565e-01	6.491667118079568199e-01
-2.534336399999999601e-01	5.566115742133981303e-01
-2.533383999999999636e-01	4.455454090999275141e-01
-2.532431599999999672e-01	3.196704219713276118e-01
-2.531479199999999707e-01	2.567329284070276052e-01
-2.530526799999999743e-01	1.715822018200335308e-01
-2.529574399999999779e-01	6.051603670656299783e-02
-2.528621999999999814e-01	-4.314571739934284361e-02
-2.527669599999999850e-01	-1.394030604976839727e-01
-2.526717199999999885e-01	-2.430648146035898349e-01
-2.525764799999999921e-01	-3.356199521981486078e-01
-2.524812399999999957e-01	-4.503883228154014762e-01
-2.523859999999999992e-01	-5.244324328910485722e-01
-2.522907599999999473e-01	-6.392008035083014406e-01
-2.521955199999999508e-01	-7.391603521104249674e-01
-2.521002799999999544e-01	-8.354176952087660757e-01
-2.520050399999999580e-01	-8.613331337352425621e-01
-2.519097999999999615e-01	1.023089467689974441e+00
-2.518145599999999651e-01	9.379387411029802557e-01
-2.517193199999999687e-01	8.231703704857273873e-01
-2.516240799999999722e-01	7.380196438987333130e-01
-2.515288399999999758e-01	6.306556842890450598e-01
-2.514335999999999793e-01	5.529093687096157117e-01
-2.513383599999999829e-01	4.344387925885804802e-01
-2.512431199999999865e-01	3.455858604978040427e-01
-2.511478799999999900e-01	2.456263118956805713e-01
-2.510526399999999936e-01	1.493689687973394353e-01
-2.509573999999999971e-01	6.421824221034534708e-02
-2.508621599999999452e-01	-4.314571739934284361e-02
-2.507669199999999488e-01	-1.319986494901192742e-01
-2.506716799999999523e-01	-2.393626090998074718e-01
-2.505764399999999559e-01	-3.393221577019309709e-01
-2.504811999999999594e-01	-4.392817063040544423e-01
-2.503859599999999630e-01	-5.244324328910485722e-01
-2.502907199999999666e-01	-6.317963925007367143e-01
-2.501954799999999701e-01	-7.391603521104249674e-01
-2.501002399999999737e-01	-8.391199007125483833e-01
-2.500049999999999772e-01	-8.761419557503719036e-01
-2.499097599999999808e-01	1.030493878697539056e+00
-2.498145199999999844e-01	9.305343300954155294e-01
-2.497192799999999602e-01	8.305747814932921136e-01
-2.496240399999999637e-01	7.380196438987333130e-01
-2.495287999999999673e-01	6.454645063041745123e-01
-2.494335599999999709e-01	5.418027521982686778e-01
-2.493383199999999744e-01	4.455454090999275141e-01
-2.492430799999999780e-01	3.529902715053687690e-01
-2.491478399999999815e-01	2.678395449183746946e-01
-2.490525999999999851e-01	1.678799963162511955e-01
-2.489573599999999609e-01	4.940942019521593620e-02
-2.488621199999999645e-01	-3.574130639177814511e-02
-2.487668799999999680e-01	-1.542118825128133974e-01
-2.486716399999999716e-01	-2.319581980922427733e-01
-2.485763999999999752e-01	-3.245133356868015739e-01
-2.484811599999999787e-01	-4.429839118078368054e-01
-2.483859199999999823e-01	-5.207302273872661535e-01
-2.482906799999999858e-01	-6.206897759893896804e-01
-2.481954399999999616e-01	-7.169471190877307887e-01
-2.481001999999999652e-01	-8.169066676898543156e-01
-2.480049599999999688e-01	-9.131640107881954238e-01
-2.479097199999999723e-01	1.041600495208886201e+00
-2.478144799999999759e-01	9.342365355991979481e-01
-2.477192399999999795e-01	8.305747814932921136e-01
-2.476239999999999830e-01	7.380196438987333130e-01
-2.475287599999999588e-01	6.380600952966097861e-01
-2.474335199999999624e-01	5.455049577020509854e-01
-2.473382799999999659e-01	4.566520256112746035e-01
-2.472430399999999695e-01	3.455858604978040427e-01
-2.471477999999999731e-01	2.641373394145923315e-01
-2.470525599999999766e-01	1.641777908124688323e-01
-2.469573199999999802e-01	5.311162569899829239e-02
-2.468620799999999837e-01	-4.314571739934284361e-02
-2.467668399999999596e-01	-1.319986494901192742e-01
-2.466715999999999631e-01	-2.393626090998074718e-01
-2.465763599999999667e-01	-3.060023081678898138e-01
-2.464811199999999702e-01	-4.133662677775780114e-01
-2.463858799999999738e-01	-5.392412549061779137e-01
-2.462906399999999774e-01	-6.243919814931719880e-01
-2.461953999999999809e-01	-7.169471190877307887e-01
-2.461001599999999845e-01	-8.169066676898543156e-01
-2.460049199999999603e-01	-9.168662162919777314e-01
-2.459096799999999639e-01	1.019387262186191911e+00
-2.458144399999999674e-01	9.379387411029802557e-01
-2.457191999999999710e-01	8.342769869970744212e-01
-2.456239599999999745e-01	7.528284659138626544e-01
-2.455287199999999781e-01	6.454645063041745123e-01
-2.454334799999999817e-01	5.677181907247451642e-01
-2.453382399999999852e-01	4.529498201074922403e-01
-2.452429999999999610e-01	3.640968880167158028e-01
-2.451477599999999646e-01	2.382219008881158728e-01
-2.450525199999999681e-01	1.493689687973394353e-01
-2.449572799999999717e-01	6.792044771412769633e-02
-2.448620399999999753e-01	-3.574130639177814511e-02
-2.447667999999999788e-01	-1.431052660014663358e-01
-2.446715599999999824e-01	-2.504692256111545334e-01
-2.445763199999999860e-01	-3.208111301830192108e-01
-2.444810799999999618e-01	-4.355795008002720792e-01
-2.443858399999999653e-01	-5.429434604099603323e-01
-2.442905999999999689e-01	-6.354985980045190219e-01
-2.441953599999999724e-01	-7.391603521104249674e-01
-2.441001199999999760e-01	-8.243110786974190418e-01
-2.440048799999999796e-01	-9.131640107881954238e-01
-2.439096399999999831e-01	1.030493878697539056e+00
-2.438143999999999867e-01	9.342365355991979481e-01
-2.437191599999999625e-01	8.305747814932921136e-01
-2.436239199999999661e-01	7.343174383949510053e-01
-2.435286799999999696e-01	6.306556842890450598e-01
-2.434334399999999732e-01	5.418027521982686778e-01
-2.433381999999999767e-01	4.529498201074922403e-01
-2.432429599999999803e-01	3.418836549940216796e-01
-2.431477199999999839e-01	2.530307229032452421e-01
-2.430524799999999597e-01	1.493689687973394353e-01
-2.429572399999999632e-01	6.792044771412769633e-02
-2.428619999999999668e-01	-3.944351189556049436e-02
-2.427667599999999704e-01	-1.357008549939016373e-01
-2.426715199999999739e-01	-2.282559925884604102e-01
-2.425762799999999775e-01	-3.356199521981486078e-01
-2.424810399999999810e-01	-4.170684732813603190e-01
-2.423857999999999846e-01	-5.133258163797014273e-01
-2.422905599999999604e-01	-6.243919814931719880e-01
-2.421953199999999640e-01	-7.280537355990778225e-01
-2.421000799999999675e-01	-7.983956401709425554e-01
-2.420048399999999711e-01	-8.983551887730659713e-01
-2.419095999999999747e-01	1.034196084201321364e+00
-2.418143599999999782e-01	9.453431521105449820e-01
-2.417191199999999818e-01	8.268725759895096949e-01
-2.416238799999999853e-01	7.380196438987333130e-01
-2.415286399999999611e-01	6.269534787852627522e-01
-2.414333999999999647e-01	5.566115742133981303e-01
-2.413381599999999683e-01	4.492476146037098772e-01
-2.412429199999999718e-01	3.603946825129334397e-01
-2.411476799999999754e-01	2.567329284070276052e-01
-2.410524399999999789e-01	1.641777908124688323e-01
-2.409571999999999825e-01	6.421824221034534708e-02
-2.408619599999999861e-01	-3.944351189556049436e-02
-2.407667199999999619e-01	-1.282964439863369388e-01
-2.406714799999999654e-01	-2.319581980922427733e-01
-2.405762399999999690e-01	-3.245133356868015739e-01
-2.404809999999999726e-01	-4.096640622737956483e-01
-2.403857599999999761e-01	-5.503478714175249475e-01
-2.402905199999999797e-01	-6.354985980045190219e-01
-2.401952799999999832e-01	-7.354581466066425488e-01
-2.401000399999999868e-01	-8.206088731936366232e-01
-2.400047999999999626e-01	-9.131640107881954238e-01
-2.399095599999999662e-01	1.026791673193756749e+00
-2.398143199999999697e-01	9.342365355991979481e-01
-2.397190799999999733e-01	8.527880145159861813e-01
-2.396238399999999769e-01	7.306152328911685867e-01
-2.395285999999999804e-01	6.232512732814804446e-01
-2.394333599999999840e-01	5.343983411907039516e-01
-2.393381199999999598e-01	4.566520256112746035e-01
-2.392428799999999633e-01	3.492880660015864058e-01
-2.391476399999999669e-01	2.641373394145923315e-01
-2.390523999999999705e-01	1.567733798049041338e-01
-2.389571599999999740e-01	8.643147523303945645e-02
-2.388619199999999776e-01	-3.574130639177814511e-02
-2.387666799999999812e-01	-1.245942384825545757e-01
-2.386714399999999847e-01	-2.319581980922427733e-01
-2.385761999999999605e-01	-3.356199521981486078e-01
-2.384809599999999641e-01	-4.318772952964897716e-01
-2.383857199999999676e-01	-5.133258163797014273e-01
-2.382904799999999712e-01	-6.280941869969544067e-01
-2.381952399999999748e-01	-7.169471190877307887e-01
-2.380999999999999783e-01	-8.132044621860718969e-01
-2.380047599999999819e-01	-9.057595997806306976e-01
-2.379095199999999855e-01	1.023089467689974441e+00
-2.378142799999999613e-01	9.527475631181097082e-01
-2.377190399999999648e-01	8.379791925008568398e-01
-2.376237999999999684e-01	7.306152328911685867e-01
-2.375285599999999719e-01	6.528689173117392386e-01
-2.374333199999999755e-01	5.492071632058334041e-01
-2.373380799999999791e-01	4.677586421226216373e-01
-2.372428399999999826e-01	3.566924770091511321e-01
-2.371475999999999862e-01	2.493285173994629345e-01
-2.370523599999999620e-01	1.641777908124688323e-01
-2.369571199999999656e-01	7.532485872169239483e-02
-2.368618799999999691e-01	-1.723027887286638499e-02
-2.367666399999999727e-01	-1.171898274749898772e-01
-2.366713999999999762e-01	-2.208515815808957117e-01
-2.365761599999999798e-01	-3.467265687094956417e-01
-2.364809199999999834e-01	-4.355795008002720792e-01
-2.363856799999999869e-01	-5.281346383948308798e-01
-2.362904399999999627e-01	-6.132853649818249542e-01
-2.361951999999999663e-01	-7.206493245915132073e-01
-2.360999599999999699e-01	-8.095022566822895893e-01
-2.360047199999999734e-01	-9.057595997806306976e-01
-2.359094799999999770e-01	1.041600495208886201e+00
-2.358142399999999805e-01	9.453431521105449820e-01
-2.357189999999999841e-01	8.342769869970744212e-01
-2.356237599999999599e-01	7.417218494025156206e-01
-2.355285199999999635e-01	6.306556842890450598e-01
-2.354332799999999670e-01	5.492071632058334041e-01
-2.353380399999999706e-01	4.492476146037098772e-01
-2.352427999999999741e-01	3.455858604978040427e-01
-2.351475599999999777e-01	2.567329284070276052e-01
-2.350523199999999813e-01	1.641777908124688323e-01
-2.349570799999999848e-01	6.792044771412769633e-02
-2.348618399999999606e-01	-2.093248437664873771e-02
-2.347665999999999642e-01	-1.357008549939016373e-01
-2.346713599999999678e-01	-2.208515815808957117e-01
-2.345761199999999713e-01	-3.282155411905838815e-01
-2.344808799999999749e-01	-4.022596512662309221e-01
-2.343856399999999784e-01	-5.392412549061779137e-01
-2.342903999999999820e-01	-6.354985980045190219e-01
-2.341951599999999856e-01	-7.058405025763837548e-01
-2.340999199999999614e-01	-8.058000511785072817e-01
-2.340046799999999649e-01	-8.983551887730659713e-01
-2.339094399999999685e-01	1.041600495208886201e+00
-2.338141999999999721e-01	9.342365355991979481e-01
-2.337189599999999756e-01	8.527880145159861813e-01
-2.336237199999999792e-01	7.454240549062980392e-01
-2.335284799999999827e-01	6.491667118079568199e-01
-2.334332399999999863e-01	5.492071632058334041e-01
-2.333379999999999621e-01	4.714608476264040005e-01
-2.332427599999999657e-01	3.640968880167158028e-01
-2.331475199999999692e-01	2.530307229032452421e-01
-2.330522799999999728e-01	1.567733798049041338e-01
-2.329570399999999764e-01	6.421824221034534708e-02
-2.328617999999999799e-01	-3.574130639177814511e-02
-2.327665599999999835e-01	-1.282964439863369388e-01
-2.326713199999999870e-01	-2.282559925884604102e-01
-2.325760799999999628e-01	-3.430243632057133341e-01
-2.324808399999999664e-01	-4.281750897927074084e-01
-2.323855999999999700e-01	-5.170280218834838459e-01
-2.322903599999999735e-01	-6.206897759893896804e-01
-2.321951199999999771e-01	-7.132449135839484811e-01
-2.320998799999999807e-01	-8.020978456747248631e-01
-2.320046399999999842e-01	-9.094618052844131162e-01
-2.319093999999999878e-01	1.045302700712668509e+00
-2.318141599999999636e-01	9.379387411029802557e-01
-2.317189199999999671e-01	8.453836035084214551e-01
-2.316236799999999707e-01	7.380196438987333130e-01
-2.315284399999999743e-01	6.602733283193039648e-01
-2.314331999999999778e-01	5.640159852209627456e-01
-2.313379599999999814e-01	4.566520256112746035e-01
-2.312427199999999849e-01	3.603946825129334397e-01
-2.311474799999999608e-01	2.456263118956805713e-01
-2.310522399999999643e-01	1.789866128275982293e-01
-2.309569999999999679e-01	6.421824221034534708e-02
-2.308617599999999714e-01	-2.833689538421343967e-02
-2.307665199999999750e-01	-1.208920329787722264e-01
-2.306712799999999786e-01	-2.245537870846780748e-01
-2.305760399999999821e-01	-3.208111301830192108e-01
-2.304807999999999857e-01	-4.096640622737956483e-01
-2.303855599999999615e-01	-5.244324328910485722e-01
-2.302903199999999651e-01	-6.058809539742602279e-01
-2.301950799999999686e-01	-7.095427080801660624e-01
-2.300998399999999722e-01	-8.132044621860718969e-01
-2.300045999999999757e-01	-9.057595997806306976e-01
-2.299093599999999793e-01	1.030493878697539056e+00
-2.298141199999999829e-01	9.342365355991979481e-01
-2.297188799999999864e-01	8.527880145159861813e-01
-2.296236399999999622e-01	7.491262604100803468e-01
-2.295283999999999658e-01	6.565711228155215462e-01
-2.294331599999999693e-01	5.529093687096157117e-01
-2.293379199999999729e-01	4.603542311150569666e-01
-2.292426799999999765e-01	3.715012990242805291e-01
-2.291474399999999800e-01	2.715417504221570022e-01
-2.290521999999999836e-01	1.789866128275982293e-01
-2.289569599999999872e-01	8.272926972925710720e-02
-2.288617199999999630e-01	-4.684792290312519980e-02
-2.287664799999999665e-01	-1.208920329787722264e-01
-2.286712399999999701e-01	-2.208515815808957117e-01
-2.285759999999999736e-01	-3.282155411905838815e-01
-2.284807599999999772e-01	-4.207706787851426822e-01
-2.283855199999999808e-01	-5.022191998683545044e-01
-2.282902799999999843e-01	-6.132853649818249542e-01
-2.281950399999999879e-01	-7.132449135839484811e-01
-2.280997999999999637e-01	-7.983956401709425554e-01
-2.280045599999999673e-01	-9.094618052844131162e-01
-2.279093199999999708e-01	1.030493878697539056e+00
-2.278140799999999744e-01	9.564497686218920158e-01
-2.277188399999999779e-01	8.342769869970744212e-01
-2.276235999999999815e-01	7.565306714176450731e-01
-2.275283599999999851e-01	6.491667118079568199e-01
-2.274331199999999609e-01	5.381005466944863702e-01
-2.273378799999999644e-01	4.307365870847981171e-01
-2.272426399999999680e-01	3.566924770091511321e-01
-2.271473999999999716e-01	2.493285173994629345e-01
-2.270521599999999751e-01	1.715822018200335308e-01
-2.269569199999999787e-01	8.643147523303945645e-02
-2.268616799999999822e-01	-2.463468988043109043e-02
-2.267664399999999858e-01	-1.171898274749898772e-01
-2.266711999999999616e-01	-2.319581980922427733e-01
-2.265759599999999652e-01	-3.208111301830192108e-01
-2.264807199999999687e-01	-4.281750897927074084e-01
-2.263854799999999723e-01	-5.207302273872661535e-01
-2.262902399999999759e-01	-6.280941869969544067e-01
-2.261949999999999794e-01	-7.058405025763837548e-01
-2.260997599999999830e-01	-7.983956401709425554e-01
-2.260045199999999865e-01	-9.168662162919777314e-01
-2.259092799999999623e-01	1.041600495208886201e+00
-2.258140399999999659e-01	9.564497686218920158e-01
-2.257187999999999695e-01	8.490858090122038737e-01
-2.256235599999999730e-01	7.417218494025156206e-01
-2.255283199999999766e-01	6.528689173117392386e-01
-2.254330799999999801e-01	5.418027521982686778e-01
-2.253378399999999837e-01	4.603542311150569666e-01
-2.252425999999999873e-01	3.677990935204981660e-01
-2.251473599999999631e-01	2.752439559259393653e-01
-2.250521199999999666e-01	1.604755853086864692e-01
-2.249568799999999702e-01	7.902706422547474407e-02
-2.248616399999999738e-01	-2.833689538421343967e-02
-2.247663999999999773e-01	-1.245942384825545757e-01
-2.246711599999999809e-01	-2.319581980922427733e-01
-2.245759199999999844e-01	-3.245133356868015739e-01
-2.244806799999999880e-01	-4.318772952964897716e-01
-2.243854399999999638e-01	-5.244324328910485722e-01
-2.242901999999999674e-01	-6.058809539742602279e-01
-2.241949599999999709e-01	-7.391603521104249674e-01
-2.240997199999999745e-01	-8.206088731936366232e-01
-2.240044799999999781e-01	-9.094618052844131162e-01
-2.239092399999999816e-01	1.030493878697539056e+00
-2.238139999999999852e-01	9.453431521105449820e-01
-2.237187599999999887e-01	8.453836035084214551e-01
-2.236235199999999645e-01	7.565306714176450731e-01
-2.235282799999999681e-01	6.528689173117392386e-01
-2.234330399999999717e-01	5.455049577020509854e-01
-2.233377999999999752e-01	4.566520256112746035e-01
-2.232425599999999788e-01	3.603946825129334397e-01
-2.231473199999999824e-01	2.604351339108099683e-01
-2.230520799999999859e-01	1.567733798049041338e-01
-2.229568399999999617e-01	6.792044771412769633e-02
-2.228615999999999653e-01	-6.123662361519332034e-03
-2.227663599999999688e-01	-1.171898274749898772e-01
-2.226711199999999724e-01	-2.282559925884604102e-01
-2.225758799999999760e-01	-3.171089246792368477e-01
-2.224806399999999795e-01	-3.985574457624485589e-01
-2.223853999999999831e-01	-5.096236108759191197e-01
-2.222901599999999867e-01	-6.206897759893896804e-01
-2.221949199999999625e-01	-7.169471190877307887e-01
-2.220996799999999660e-01	-8.206088731936366232e-01
-2.220044399999999696e-01	-9.168662162919777314e-01
-2.219091999999999731e-01	1.037898289705103672e+00
-2.218139599999999767e-01	9.564497686218920158e-01
-2.217187199999999803e-01	8.416813980046391475e-01
-2.216234799999999838e-01	7.528284659138626544e-01
-2.215282399999999874e-01	6.639755338230862725e-01
-2.214329999999999632e-01	5.751226017323098905e-01
-2.213377599999999668e-01	4.566520256112746035e-01
-2.212425199999999703e-01	3.640968880167158028e-01
-2.211472799999999739e-01	2.715417504221570022e-01
-2.210520399999999774e-01	1.567733798049041338e-01
-2.209567999999999810e-01	7.532485872169239483e-02
-2.208615599999999846e-01	-2.833689538421343967e-02
-2.207663199999999881e-01	-1.171898274749898772e-01
-2.206710799999999639e-01	-2.430648146035898349e-01
-2.205758399999999675e-01	-3.208111301830192108e-01
-2.204805999999999711e-01	-4.207706787851426822e-01
-2.203853599999999746e-01	-5.022191998683545044e-01
-2.202901199999999782e-01	-6.206897759893896804e-01
-2.201948799999999817e-01	-7.132449135839484811e-01
-2.200996399999999853e-01	-8.095022566822895893e-01
-2.200043999999999889e-01	-9.057595997806306976e-01
-2.199091599999999647e-01	1.037898289705103672e+00
-2.198139199999999682e-01	9.453431521105449820e-01
-2.197186799999999718e-01	8.601924255235509076e-01
-2.196234399999999753e-01	7.639350824252097993e-01
-2.195281999999999789e-01	6.602733283193039648e-01
-2.194329599999999825e-01	5.603137797171804380e-01
-2.193377199999999860e-01	4.603542311150569666e-01
-2.192424799999999618e-01	3.529902715053687690e-01
-2.191472399999999654e-01	2.641373394145923315e-01
-2.190519999999999690e-01	1.715822018200335308e-01
-2.189567599999999725e-01	7.902706422547474407e-02
-2.188615199999999761e-01	-2.833689538421343967e-02
-2.187662799999999796e-01	-1.134876219712075279e-01
-2.186710399999999832e-01	-2.245537870846780748e-01
-2.185757999999999868e-01	-3.171089246792368477e-01
-2.184805599999999626e-01	-4.133662677775780114e-01
-2.183853199999999661e-01	-5.133258163797014273e-01
-2.182900799999999697e-01	-6.206897759893896804e-01
-2.181948399999999733e-01	-6.984360915688190286e-01
-2.180995999999999768e-01	-8.206088731936366232e-01
-2.180043599999999804e-01	-9.094618052844131162e-01
-2.179091199999999839e-01	1.026791673193756749e+00
-2.178138799999999875e-01	9.453431521105449820e-01
-2.177186399999999633e-01	8.712990420348979415e-01
-2.176233999999999669e-01	7.528284659138626544e-01
-2.175281599999999704e-01	6.528689173117392386e-01
-2.174329199999999740e-01	5.603137797171804380e-01
-2.173376799999999776e-01	4.714608476264040005e-01
-2.172424399999999811e-01	3.640968880167158028e-01
-2.171471999999999847e-01	2.715417504221570022e-01
-2.170519599999999882e-01	1.456667632935570722e-01
-2.169567199999999640e-01	6.792044771412769633e-02
-2.168614799999999676e-01	-2.093248437664873771e-02
-2.167662399999999712e-01	-1.060832109636428155e-01
-2.166709999999999747e-01	-2.171493760771133763e-01
-2.165757599999999783e-01	-3.171089246792368477e-01
-2.164805199999999819e-01	-4.133662677775780114e-01
-2.163852799999999854e-01	-5.133258163797014273e-01
-2.162900399999999890e-01	-6.058809539742602279e-01
-2.161947999999999648e-01	-6.947338860650367209e-01
-2.160995599999999683e-01	-8.058000511785072817e-01
-2.160043199999999719e-01	-8.909507777655013561e-01
-2.159090799999999755e-01	1.030493878697539056e+00
-2.158138399999999790e-01	9.342365355991979481e-01
-2.157185999999999826e-01	8.564902200197686000e-01
-2.156233599999999861e-01	7.639350824252097993e-01
-2.155281199999999897e-01	6.639755338230862725e-01
-2.154328799999999655e-01	5.714203962285274718e-01
-2.153376399999999691e-01	4.529498201074922403e-01
-2.152423999999999726e-01	3.715012990242805291e-01
-2.151471599999999762e-01	2.641373394145923315e-01
-2.150519199999999798e-01	1.678799963162511955e-01
-2.149566799999999833e-01	7.902706422547474407e-02
-2.148614399999999869e-01	-2.463468988043109043e-02
-2.147661999999999627e-01	-1.134876219712075279e-01
-2.146709599999999663e-01	-2.319581980922427733e-01
-2.145757199999999698e-01	-3.245133356868015739e-01
-2.144804799999999734e-01	-4.207706787851426822e-01
-2.143852399999999769e-01	-5.133258163797014273e-01
-2.142899999999999805e-01	-5.947743374629131941e-01
-2.141947599999999841e-01	-7.058405025763837548e-01
-2.140995199999999876e-01	-8.020978456747248631e-01
-2.140042799999999634e-01	-9.020573942768483899e-01
-2.139090399999999670e-01	1.041600495208886201e+00
-2.138137999999999705e-01	9.268321245916332218e-01
-2.137185599999999741e-01	8.453836035084214551e-01
-2.136233199999999777e-01	7.602328769214273807e-01
-2.135280799999999812e-01	6.528689173117392386e-01
-2.134328399999999848e-01	5.640159852209627456e-01
-2.133375999999999884e-01	4.492476146037098772e-01
-2.132423599999999642e-01	3.752035045280628367e-01
-2.131471199999999677e-01	2.752439559259393653e-01
-2.130518799999999713e-01	1.604755853086864692e-01
-2.129566399999999748e-01	7.532485872169239483e-02
-2.128613999999999784e-01	-3.203910088799578892e-02
-2.127661599999999820e-01	-1.134876219712075279e-01
-2.126709199999999855e-01	-2.171493760771133763e-01
-2.125756799999999891e-01	-3.208111301830192108e-01
-2.124804399999999649e-01	-4.207706787851426822e-01
-2.123851999999999685e-01	-5.170280218834838459e-01
-2.122899599999999720e-01	-6.058809539742602279e-01
-2.121947199999999756e-01	-7.095427080801660624e-01
-2.120994799999999791e-01	-8.058000511785072817e-01
-2.120042399999999827e-01	-9.094618052844131162e-01
-2.119089999999999863e-01	1.034196084201321364e+00
-2.118137599999999898e-01	9.564497686218920158e-01
-2.117185199999999656e-01	8.675968365311156338e-01
-2.116232799999999692e-01	7.454240549062980392e-01
-2.115280399999999728e-01	6.343578897928274785e-01
-2.114327999999999763e-01	5.677181907247451642e-01
-2.113375599999999799e-01	4.677586421226216373e-01
-2.112423199999999834e-01	3.418836549940216796e-01
-2.111470799999999870e-01	2.752439559259393653e-01
-2.110518399999999628e-01	1.715822018200335308e-01
-2.109565999999999664e-01	7.162265321791004558e-02
-2.108613599999999699e-01	-2.463468988043109043e-02
-2.107661199999999735e-01	-1.060832109636428155e-01
-2.106708799999999771e-01	-1.949361430544192531e-01
-2.105756399999999806e-01	-3.208111301830192108e-01
-2.104803999999999842e-01	-4.244728842889250453e-01
-2.103851599999999877e-01	-5.096236108759191197e-01
-2.102899199999999635e-01	-6.095831594780426466e-01
-2.101946799999999671e-01	-7.058405025763837548e-01
-2.100994399999999707e-01	-8.169066676898543156e-01
-2.100041999999999742e-01	-9.094618052844131162e-01
-2.099089599999999778e-01	1.034196084201321364e+00
-2.098137199999999813e-01	9.564497686218920158e-01
-2.097184799999999849e-01	8.527880145159861813e-01
-2.096232399999999885e-01	7.417218494025156206e-01
-2.095279999999999643e-01	6.565711228155215462e-01
-2.094327599999999678e-01	5.677181907247451642e-01
-2.093375199999999714e-01	4.529498201074922403e-01
-2.092422799999999750e-01	3.752035045280628367e-01
-2.091470399999999785e-01	2.826483669335040916e-01
-2.090517999999999821e-01	1.715822018200335308e-01
-2.089565599999999856e-01	7.162265321791004558e-02
-2.088613199999999892e-01	-9.825867865301683018e-03
-2.087660799999999650e-01	-1.319986494901192742e-01
-2.086708399999999686e-01	-2.319581980922427733e-01
-2.085755999999999721e-01	-3.245133356868015739e-01
-2.084803599999999757e-01	-4.170684732813603190e-01
-2.083851199999999793e-01	-5.133258163797014273e-01
-2.082898799999999828e-01	-6.317963925007367143e-01
-2.081946399999999864e-01	-7.021382970726014472e-01
-2.080993999999999899e-01	-7.909912291633778292e-01
-2.080041599999999657e-01	-9.057595997806306976e-01
-2.079089199999999693e-01	1.056409317224015432e+00
-2.078136799999999729e-01	9.638541796294567421e-01
-2.077184399999999764e-01	8.342769869970744212e-01
-2.076231999999999800e-01	7.565306714176450731e-01
-2.075279599999999836e-01	6.602733283193039648e-01
-2.074327199999999871e-01	5.566115742133981303e-01
-2.073374799999999907e-01	4.751630531301863636e-01
-2.072422399999999665e-01	3.677990935204981660e-01
-2.071469999999999700e-01	2.789461614297217285e-01
-2.070517599999999736e-01	1.678799963162511955e-01
-2.069565199999999772e-01	5.311162569899829239e-02
-2.068612799999999807e-01	-2.093248437664873771e-02
-2.067660399999999843e-01	-1.208920329787722264e-01
-2.066707999999999879e-01	-2.171493760771133763e-01
-2.065755599999999637e-01	-3.134067191754544845e-01
-2.064803199999999672e-01	-4.133662677775780114e-01
-2.063850799999999708e-01	-5.170280218834838459e-01
-2.062898399999999743e-01	-5.984765429666956127e-01
-2.061945999999999779e-01	-7.058405025763837548e-01
-2.060993599999999815e-01	-8.020978456747248631e-01
-2.060041199999999850e-01	-9.057595997806306976e-01
-2.059088799999999886e-01	1.067515933735362577e+00
-2.058136399999999644e-01	9.527475631181097082e-01
-2.057183999999999680e-01	8.527880145159861813e-01
-2.056231599999999715e-01	7.454240549062980392e-01
-2.055279199999999751e-01	6.491667118079568199e-01
-2.054326799999999786e-01	5.751226017323098905e-01
-2.053374399999999822e-01	4.825674641377510343e-01
-2.052421999999999858e-01	3.900123265431922892e-01
-2.051469599999999893e-01	2.752439559259393653e-01
-2.050517199999999651e-01	1.715822018200335308e-01
-2.049564799999999687e-01	7.532485872169239483e-02
-2.048612399999999722e-01	-2.093248437664873771e-02
-2.047659999999999758e-01	-1.134876219712075279e-01
-2.046707599999999794e-01	-2.245537870846780748e-01
-2.045755199999999829e-01	-3.171089246792368477e-01
-2.044802799999999865e-01	-3.948552402586662513e-01
-2.043850399999999901e-01	-5.170280218834838459e-01
-2.042897999999999659e-01	-6.021787484704779203e-01
-2.041945599999999694e-01	-7.058405025763837548e-01
-2.040993199999999730e-01	-7.946934346671601368e-01
-2.040040799999999765e-01	-8.872485722617189374e-01
-2.039088399999999801e-01	1.049004906216450816e+00
-2.038135999999999837e-01	9.638541796294567421e-01
-2.037183599999999872e-01	8.601924255235509076e-01
-2.036231199999999908e-01	7.639350824252097993e-01
-2.035278799999999666e-01	6.602733283193039648e-01
-2.034326399999999702e-01	5.603137797171804380e-01
-2.033373999999999737e-01	4.788652586339687267e-01
-2.032421599999999773e-01	3.677990935204981660e-01
-2.031469199999999808e-01	2.752439559259393653e-01
-2.030516799999999844e-01	1.641777908124688323e-01
-2.029564399999999880e-01	8.643147523303945645e-02
-2.028611999999999638e-01	-9.825867865301683018e-03
-2.027659599999999673e-01	-1.023810054598604663e-01
-2.026707199999999709e-01	-2.245537870846780748e-01
-2.025754799999999745e-01	-3.023001026641074507e-01
-2.024802399999999780e-01	-4.133662677775780114e-01
-2.023849999999999816e-01	-4.985169943645720858e-01
-2.022897599999999851e-01	-6.132853649818249542e-01
-2.021945199999999887e-01	-6.947338860650367209e-01
-2.020992799999999645e-01	-8.020978456747248631e-01
-2.020040399999999681e-01	-8.835463667579366298e-01
-2.019087999999999716e-01	1.056409317224015432e+00
-2.018135599999999752e-01	9.379387411029802557e-01
-2.017183199999999788e-01	8.490858090122038737e-01
-2.016230799999999823e-01	7.491262604100803468e-01
-2.015278399999999859e-01	6.602733283193039648e-01
