# Acquisizione Analog Discovery 2
# Timestamp 2025-10-03 18:03:40
# time	ch1	ch2
-4.065999999999999628e-04	6.491770761140307905e-04	-1.992051533382527273e-03
-4.064999999999999603e-04	1.187949779326390870e-02	1.295521944393558320e-02
-4.063999999999999579e-04	1.562293803231386974e-02	-1.992051533382527273e-03
-4.062999999999999555e-04	-3.094263162935928513e-03	1.295521944393558320e-02
-4.062000000000000072e-04	1.187949779326390870e-02	9.218401699606054711e-03
-4.061000000000000048e-04	8.136057554213949397e-03	1.744766210947000344e-03
-4.060000000000000024e-04	1.187949779326390870e-02	-9.465687022041582507e-03
-4.058999999999999999e-04	1.936637827136382731e-02	2.416567267692416518e-02
-4.057999999999999975e-04	2.685325874946374591e-02	2.042885493259463670e-02
-4.056999999999999951e-04	4.392617315163990094e-03	2.416567267692416518e-02
-4.055999999999999927e-04	1.187949779326390870e-02	3.163930816558321868e-02
-4.054999999999999902e-04	1.187949779326390870e-02	2.790249042125369366e-02
-4.053999999999999878e-04	-3.094263162935928513e-03	4.658657914290133262e-02
-4.052999999999999854e-04	1.936637827136382731e-02	9.218401699606054711e-03
-4.051999999999999829e-04	1.936637827136382731e-02	2.416567267692416518e-02
-4.050999999999999805e-04	1.936637827136382731e-02	3.163930816558321868e-02
-4.049999999999999781e-04	-3.094263162935928513e-03	9.218401699606054711e-03
-4.048999999999999756e-04	2.685325874946374591e-02	1.295521944393558320e-02
-4.047999999999999732e-04	1.562293803231386974e-02	3.163930816558321868e-02
-4.046999999999999708e-04	1.562293803231386974e-02	5.481583955276527961e-03
-4.045999999999999684e-04	1.187949779326390870e-02	2.042885493259463670e-02
-4.044999999999999659e-04	3.434013922756366799e-02	5.481583955276527961e-03
-4.043999999999999635e-04	8.136057554213949397e-03	1.295521944393558320e-02
-4.042999999999999611e-04	4.182701970566358313e-02	2.416567267692416518e-02
-4.041999999999999586e-04	-3.094263162935928513e-03	2.790249042125369366e-02
-4.040999999999999562e-04	6.491770761140307905e-04	5.481583955276527961e-03
-4.040000000000000080e-04	-6.837703401985887816e-03	2.416567267692416518e-02
-4.039000000000000055e-04	-6.837703401985887816e-03	2.042885493259463670e-02
-4.038000000000000031e-04	1.562293803231386974e-02	1.669203718826511168e-02
-4.037000000000000007e-04	4.392617315163990094e-03	2.042885493259463670e-02
-4.035999999999999983e-04	1.562293803231386974e-02	1.744766210947000344e-03
-4.034999999999999958e-04	1.187949779326390870e-02	1.295521944393558320e-02
-4.033999999999999934e-04	1.562293803231386974e-02	1.295521944393558320e-02
-4.032999999999999910e-04	2.685325874946374591e-02	1.669203718826511168e-02
-4.031999999999999885e-04	1.562293803231386974e-02	2.042885493259463670e-02
-4.030999999999999861e-04	4.182701970566358313e-02	5.481583955276527961e-03
-4.029999999999999837e-04	1.562293803231386974e-02	-1.992051533382527273e-03
-4.028999999999999812e-04	1.936637827136382731e-02	1.744766210947000344e-03
-4.027999999999999788e-04	8.136057554213949397e-03	3.163930816558321868e-02
-4.026999999999999764e-04	6.491770761140307905e-04	2.042885493259463670e-02
-4.025999999999999739e-04	4.392617315163990094e-03	2.042885493259463670e-02
-4.024999999999999715e-04	6.491770761140307905e-04	1.744766210947000344e-03
-4.023999999999999691e-04	-1.058114364103584712e-02	-1.992051533382527273e-03
-4.022999999999999667e-04	-1.058114364103584712e-02	1.744766210947000344e-03
-4.021999999999999642e-04	-3.304178507533560294e-02	1.669203718826511168e-02
-4.020999999999999618e-04	4.392617315163990094e-03	5.481583955276527961e-03
-4.019999999999999594e-04	-3.094263162935928513e-03	9.218401699606054711e-03
-4.018999999999999569e-04	-3.094263162935928513e-03	1.295521944393558320e-02
-4.018000000000000087e-04	4.392617315163990094e-03	1.744766210947000344e-03
-4.017000000000000063e-04	-6.837703401985887816e-03	-1.992051533382527273e-03
-4.016000000000000038e-04	2.310981851041378488e-02	-1.992051533382527273e-03
-4.015000000000000014e-04	1.187949779326390870e-02	1.744766210947000344e-03
-4.013999999999999990e-04	1.936637827136382731e-02	1.744766210947000344e-03
-4.012999999999999966e-04	1.936637827136382731e-02	1.295521944393558320e-02
-4.011999999999999941e-04	1.936637827136382731e-02	1.669203718826511168e-02
-4.010999999999999917e-04	2.685325874946374591e-02	1.669203718826511168e-02
-4.009999999999999893e-04	2.685325874946374591e-02	5.481583955276527961e-03
-4.008999999999999868e-04	4.392617315163990094e-03	2.042885493259463670e-02
-4.007999999999999844e-04	1.936637827136382731e-02	-5.728869277712054890e-03
-4.006999999999999820e-04	3.808357946661362209e-02	5.481583955276527961e-03
-4.005999999999999795e-04	1.562293803231386974e-02	1.295521944393558320e-02
-4.004999999999999771e-04	2.310981851041378488e-02	2.416567267692416518e-02
-4.003999999999999747e-04	3.059669898851370695e-02	1.295521944393558320e-02
-4.002999999999999723e-04	1.562293803231386974e-02	2.790249042125369366e-02
-4.001999999999999698e-04	-1.806802411913576573e-02	3.163930816558321868e-02
-4.000999999999999674e-04	1.187949779326390870e-02	2.042885493259463670e-02
-3.999999999999999650e-04	1.936637827136382731e-02	1.669203718826511168e-02
-3.998999999999999625e-04	3.059669898851370695e-02	3.163930816558321868e-02
-3.997999999999999601e-04	1.187949779326390870e-02	5.032339688723085763e-02
-3.996999999999999577e-04	8.136057554213949397e-03	3.537612590991275063e-02
-3.995999999999999552e-04	4.392617315163990094e-03	9.218401699606054711e-03
-3.995000000000000070e-04	-6.837703401985887816e-03	2.416567267692416518e-02
-3.994000000000000046e-04	-3.094263162935928513e-03	2.790249042125369366e-02
-3.993000000000000022e-04	-6.837703401985887816e-03	2.790249042125369366e-02
-3.991999999999999997e-04	4.392617315163990094e-03	1.744766210947000344e-03
-3.990999999999999973e-04	8.136057554213949397e-03	9.218401699606054711e-03
-3.989999999999999949e-04	1.187949779326390870e-02	2.042885493259463670e-02
-3.988999999999999924e-04	1.562293803231386974e-02	9.218401699606054711e-03
-3.987999999999999900e-04	8.136057554213949397e-03	-1.992051533382527273e-03
-3.986999999999999876e-04	-6.837703401985887816e-03	9.218401699606054711e-03
-3.985999999999999851e-04	8.136057554213949397e-03	2.042885493259463670e-02
-3.984999999999999827e-04	-6.837703401985887816e-03	1.669203718826511168e-02
-3.983999999999999803e-04	6.491770761140307905e-04	3.163930816558321868e-02
-3.982999999999999778e-04	1.562293803231386974e-02	5.481583955276527961e-03
-3.981999999999999754e-04	-1.432458388008580642e-02	-5.728869277712054890e-03
-3.980999999999999730e-04	-2.555490459723568433e-02	2.416567267692416518e-02
-3.979999999999999706e-04	-3.094263162935928513e-03	2.416567267692416518e-02
-3.978999999999999681e-04	6.491770761140307905e-04	2.042885493259463670e-02
-3.977999999999999657e-04	-3.094263162935928513e-03	3.911294365424227565e-02
-3.976999999999999633e-04	4.392617315163990094e-03	2.790249042125369366e-02
-3.975999999999999608e-04	1.562293803231386974e-02	2.790249042125369366e-02
-3.974999999999999584e-04	2.310981851041378488e-02	3.163930816558321868e-02
-3.973999999999999560e-04	1.936637827136382731e-02	2.416567267692416518e-02
-3.973000000000000078e-04	1.562293803231386974e-02	2.416567267692416518e-02
-3.972000000000000053e-04	6.491770761140307905e-04	1.744766210947000344e-03
-3.971000000000000029e-04	1.562293803231386974e-02	5.481583955276527961e-03
-3.970000000000000005e-04	1.562293803231386974e-02	1.295521944393558320e-02
-3.968999999999999980e-04	1.562293803231386974e-02	2.416567267692416518e-02
-3.967999999999999956e-04	4.392617315163990094e-03	4.284976139857180066e-02
-3.966999999999999932e-04	1.936637827136382731e-02	1.669203718826511168e-02
-3.965999999999999907e-04	-1.806802411913576573e-02	1.669203718826511168e-02
-3.964999999999999883e-04	-1.806802411913576573e-02	2.042885493259463670e-02
-3.963999999999999859e-04	8.136057554213949397e-03	2.416567267692416518e-02
-3.962999999999999834e-04	4.392617315163990094e-03	3.163930816558321868e-02
-3.961999999999999810e-04	-1.058114364103584712e-02	2.790249042125369366e-02
-3.960999999999999786e-04	8.136057554213949397e-03	9.218401699606054711e-03
-3.959999999999999762e-04	8.136057554213949397e-03	9.218401699606054711e-03
-3.958999999999999737e-04	-1.806802411913576573e-02	3.537612590991275063e-02
-3.957999999999999713e-04	6.491770761140307905e-04	1.295521944393558320e-02
-3.956999999999999689e-04	2.685325874946374591e-02	3.163930816558321868e-02
-3.955999999999999664e-04	2.310981851041378488e-02	1.669203718826511168e-02
-3.954999999999999640e-04	4.392617315163990094e-03	2.042885493259463670e-02
-3.953999999999999616e-04	6.491770761140307905e-04	2.042885493259463670e-02
-3.952999999999999591e-04	1.936637827136382731e-02	3.537612590991275063e-02
-3.951999999999999567e-04	1.936637827136382731e-02	2.042885493259463670e-02
-3.951000000000000085e-04	8.136057554213949397e-03	-1.992051533382527273e-03
-3.950000000000000061e-04	-6.837703401985887816e-03	1.669203718826511168e-02
-3.949000000000000036e-04	-3.094263162935928513e-03	1.295521944393558320e-02
-3.948000000000000012e-04	-3.094263162935928513e-03	1.295521944393558320e-02
-3.946999999999999988e-04	6.491770761140307905e-04	1.669203718826511168e-02
-3.945999999999999963e-04	-3.094263162935928513e-03	3.163930816558321868e-02
-3.944999999999999939e-04	6.491770761140307905e-04	2.790249042125369366e-02
-3.943999999999999915e-04	-1.432458388008580642e-02	1.295521944393558320e-02
-3.942999999999999890e-04	4.392617315163990094e-03	-1.693932251070063774e-02
-3.941999999999999866e-04	-1.806802411913576573e-02	-1.992051533382527273e-03
-3.940999999999999842e-04	-6.837703401985887816e-03	5.481583955276527961e-03
-3.939999999999999817e-04	1.562293803231386974e-02	-9.465687022041582507e-03
-3.938999999999999793e-04	6.491770761140307905e-04	-1.320250476637110926e-02
-3.937999999999999769e-04	-1.806802411913576573e-02	1.669203718826511168e-02
-3.936999999999999745e-04	4.392617315163990094e-03	-1.992051533382527273e-03
-3.935999999999999720e-04	1.187949779326390870e-02	1.744766210947000344e-03
-3.934999999999999696e-04	1.187949779326390870e-02	-1.992051533382527273e-03
-3.933999999999999672e-04	1.562293803231386974e-02	9.218401699606054711e-03
-3.932999999999999647e-04	1.562293803231386974e-02	-5.728869277712054890e-03
-3.931999999999999623e-04	4.182701970566358313e-02	9.218401699606054711e-03
-3.930999999999999599e-04	3.434013922756366799e-02	1.669203718826511168e-02
-3.929999999999999574e-04	4.182701970566358313e-02	9.218401699606054711e-03
-3.929000000000000092e-04	1.936637827136382731e-02	9.218401699606054711e-03
-3.928000000000000068e-04	1.936637827136382731e-02	2.042885493259463670e-02
-3.927000000000000044e-04	4.392617315163990094e-03	9.218401699606054711e-03
-3.926000000000000019e-04	-3.094263162935928513e-03	1.295521944393558320e-02
-3.924999999999999995e-04	6.491770761140307905e-04	1.669203718826511168e-02
-3.923999999999999971e-04	1.936637827136382731e-02	2.416567267692416518e-02
-3.922999999999999946e-04	-3.094263162935928513e-03	2.790249042125369366e-02
-3.921999999999999922e-04	1.936637827136382731e-02	1.669203718826511168e-02
-3.920999999999999898e-04	-3.094263162935928513e-03	9.218401699606054711e-03
-3.919999999999999873e-04	4.392617315163990094e-03	5.481583955276527961e-03
-3.918999999999999849e-04	8.136057554213949397e-03	1.295521944393558320e-02
-3.917999999999999825e-04	1.936637827136382731e-02	1.744766210947000344e-03
-3.916999999999999801e-04	2.310981851041378488e-02	1.669203718826511168e-02
-3.915999999999999776e-04	1.187949779326390870e-02	2.042885493259463670e-02
-3.914999999999999752e-04	2.310981851041378488e-02	2.416567267692416518e-02
-3.913999999999999728e-04	8.136057554213949397e-03	3.537612590991275063e-02
-3.912999999999999703e-04	-6.837703401985887816e-03	1.295521944393558320e-02
-3.911999999999999679e-04	1.187949779326390870e-02	1.295521944393558320e-02
-3.910999999999999655e-04	-3.094263162935928513e-03	1.295521944393558320e-02
-3.909999999999999630e-04	8.136057554213949397e-03	1.295521944393558320e-02
-3.908999999999999606e-04	2.685325874946374591e-02	1.295521944393558320e-02
-3.907999999999999582e-04	8.136057554213949397e-03	1.669203718826511168e-02
-3.906999999999999557e-04	6.491770761140307905e-04	2.042885493259463670e-02
-3.906000000000000075e-04	8.136057554213949397e-03	1.744766210947000344e-03
-3.905000000000000051e-04	3.434013922756366799e-02	-1.992051533382527273e-03
-3.904000000000000027e-04	3.059669898851370695e-02	9.218401699606054711e-03
-3.903000000000000002e-04	3.808357946661362209e-02	9.218401699606054711e-03
-3.901999999999999978e-04	2.310981851041378488e-02	9.218401699606054711e-03
-3.900999999999999954e-04	1.562293803231386974e-02	2.042885493259463670e-02
-3.899999999999999929e-04	8.136057554213949397e-03	2.042885493259463670e-02
-3.898999999999999905e-04	2.685325874946374591e-02	3.911294365424227565e-02
-3.897999999999999881e-04	4.392617315163990094e-03	3.537612590991275063e-02
-3.896999999999999856e-04	1.936637827136382731e-02	1.669203718826511168e-02
-3.895999999999999832e-04	-6.837703401985887816e-03	1.669203718826511168e-02
-3.894999999999999808e-04	8.136057554213949397e-03	5.481583955276527961e-03
-3.893999999999999784e-04	-6.837703401985887816e-03	1.744766210947000344e-03
-3.892999999999999759e-04	8.136057554213949397e-03	-1.320250476637110926e-02
-3.891999999999999735e-04	4.392617315163990094e-03	1.669203718826511168e-02
-3.890999999999999711e-04	6.491770761140307905e-04	1.295521944393558320e-02
-3.889999999999999686e-04	8.136057554213949397e-03	1.744766210947000344e-03
-3.888999999999999662e-04	-3.094263162935928513e-03	2.042885493259463670e-02
-3.887999999999999638e-04	1.187949779326390870e-02	1.669203718826511168e-02
-3.886999999999999613e-04	4.392617315163990094e-03	5.481583955276527961e-03
-3.885999999999999589e-04	1.562293803231386974e-02	2.790249042125369366e-02
-3.884999999999999565e-04	1.562293803231386974e-02	1.744766210947000344e-03
-3.884000000000000083e-04	1.187949779326390870e-02	1.295521944393558320e-02
-3.883000000000000058e-04	2.310981851041378488e-02	9.218401699606054711e-03
-3.882000000000000034e-04	6.491770761140307905e-04	1.669203718826511168e-02
-3.881000000000000010e-04	2.310981851041378488e-02	9.218401699606054711e-03
-3.879999999999999985e-04	8.136057554213949397e-03	5.481583955276527961e-03
-3.878999999999999961e-04	6.491770761140307905e-04	2.042885493259463670e-02
-3.877999999999999937e-04	1.187949779326390870e-02	3.163930816558321868e-02
-3.876999999999999912e-04	-1.806802411913576573e-02	1.295521944393558320e-02
-3.875999999999999888e-04	-1.058114364103584712e-02	-1.992051533382527273e-03
-3.874999999999999864e-04	-3.094263162935928513e-03	1.744766210947000344e-03
-3.873999999999999840e-04	2.310981851041378488e-02	1.744766210947000344e-03
-3.872999999999999815e-04	-3.094263162935928513e-03	2.790249042125369366e-02
-3.871999999999999791e-04	1.562293803231386974e-02	1.295521944393558320e-02
-3.870999999999999767e-04	6.491770761140307905e-04	2.790249042125369366e-02
-3.869999999999999742e-04	-3.094263162935928513e-03	2.416567267692416518e-02
-3.868999999999999718e-04	-1.806802411913576573e-02	2.042885493259463670e-02
-3.867999999999999694e-04	-6.837703401985887816e-03	2.042885493259463670e-02
-3.866999999999999669e-04	-1.432458388008580642e-02	1.669203718826511168e-02
-3.865999999999999645e-04	4.392617315163990094e-03	-5.728869277712054890e-03
-3.864999999999999621e-04	4.392617315163990094e-03	-5.728869277712054890e-03
-3.863999999999999596e-04	2.310981851041378488e-02	2.416567267692416518e-02
-3.862999999999999572e-04	1.187949779326390870e-02	-1.992051533382527273e-03
-3.862000000000000090e-04	1.936637827136382731e-02	-9.465687022041582507e-03
-3.861000000000000066e-04	1.936637827136382731e-02	-5.728869277712054890e-03
-3.860000000000000041e-04	1.936637827136382731e-02	9.218401699606054711e-03
-3.859000000000000017e-04	1.562293803231386974e-02	5.481583955276527961e-03
-3.857999999999999993e-04	8.136057554213949397e-03	-1.320250476637110926e-02
-3.856999999999999968e-04	6.491770761140307905e-04	5.481583955276527961e-03
-3.855999999999999944e-04	1.936637827136382731e-02	9.218401699606054711e-03
-3.854999999999999920e-04	1.936637827136382731e-02	5.481583955276527961e-03
-3.853999999999999895e-04	1.936637827136382731e-02	1.744766210947000344e-03
-3.852999999999999871e-04	1.936637827136382731e-02	5.481583955276527961e-03
-3.851999999999999847e-04	4.392617315163990094e-03	9.218401699606054711e-03
-3.850999999999999823e-04	1.562293803231386974e-02	9.218401699606054711e-03
-3.849999999999999798e-04	-1.058114364103584712e-02	2.416567267692416518e-02
-3.848999999999999774e-04	4.392617315163990094e-03	1.669203718826511168e-02
-3.847999999999999750e-04	4.392617315163990094e-03	2.042885493259463670e-02
-3.846999999999999725e-04	4.392617315163990094e-03	2.042885493259463670e-02
-3.845999999999999701e-04	1.187949779326390870e-02	2.416567267692416518e-02
-3.844999999999999677e-04	1.936637827136382731e-02	5.481583955276527961e-03
-3.843999999999999652e-04	6.491770761140307905e-04	1.744766210947000344e-03
-3.842999999999999628e-04	-6.837703401985887816e-03	9.218401699606054711e-03
-3.841999999999999604e-04	6.491770761140307905e-04	1.669203718826511168e-02
-3.840999999999999579e-04	-6.837703401985887816e-03	1.669203718826511168e-02
-3.840000000000000097e-04	-3.094263162935928513e-03	-1.693932251070063774e-02
-3.839000000000000073e-04	8.136057554213949397e-03	1.744766210947000344e-03
-3.838000000000000049e-04	1.187949779326390870e-02	-1.992051533382527273e-03
-3.837000000000000024e-04	1.187949779326390870e-02	5.481583955276527961e-03
-3.836000000000000000e-04	1.187949779326390870e-02	9.218401699606054711e-03
-3.834999999999999976e-04	2.310981851041378488e-02	9.218401699606054711e-03
-3.833999999999999951e-04	1.187949779326390870e-02	3.911294365424227565e-02
-3.832999999999999927e-04	4.392617315163990094e-03	5.481583955276527961e-03
-3.831999999999999903e-04	1.562293803231386974e-02	1.295521944393558320e-02
-3.830999999999999879e-04	6.491770761140307905e-04	1.669203718826511168e-02
-3.829999999999999854e-04	1.187949779326390870e-02	3.537612590991275063e-02
-3.828999999999999830e-04	1.187949779326390870e-02	2.416567267692416518e-02
-3.827999999999999806e-04	1.187949779326390870e-02	1.295521944393558320e-02
-3.826999999999999781e-04	6.491770761140307905e-04	2.790249042125369366e-02
-3.825999999999999757e-04	4.392617315163990094e-03	5.481583955276527961e-03
-3.824999999999999733e-04	2.685325874946374591e-02	2.416567267692416518e-02
-3.823999999999999708e-04	-3.094263162935928513e-03	1.295521944393558320e-02
-3.822999999999999684e-04	1.936637827136382731e-02	1.744766210947000344e-03
-3.821999999999999660e-04	2.310981851041378488e-02	9.218401699606054711e-03
-3.820999999999999635e-04	1.936637827136382731e-02	1.295521944393558320e-02
-3.819999999999999611e-04	1.936637827136382731e-02	1.295521944393558320e-02
-3.818999999999999587e-04	8.136057554213949397e-03	-1.320250476637110926e-02
-3.817999999999999563e-04	6.491770761140307905e-04	-2.067614025503016623e-02
-3.817000000000000080e-04	-6.837703401985887816e-03	-3.188659348801874821e-02
-3.816000000000000056e-04	1.562293803231386974e-02	-5.728869277712054890e-03
-3.815000000000000032e-04	2.685325874946374591e-02	9.218401699606054711e-03
-3.814000000000000007e-04	6.491770761140307905e-04	1.669203718826511168e-02
-3.812999999999999983e-04	1.562293803231386974e-02	1.295521944393558320e-02
-3.811999999999999959e-04	8.136057554213949397e-03	2.790249042125369366e-02
-3.810999999999999934e-04	8.136057554213949397e-03	2.790249042125369366e-02
-3.809999999999999910e-04	1.936637827136382731e-02	1.295521944393558320e-02
-3.808999999999999886e-04	1.187949779326390870e-02	3.911294365424227565e-02
-3.807999999999999862e-04	-3.094263162935928513e-03	1.669203718826511168e-02
-3.806999999999999837e-04	3.434013922756366799e-02	1.744766210947000344e-03
-3.805999999999999813e-04	4.392617315163990094e-03	1.744766210947000344e-03
-3.804999999999999789e-04	8.136057554213949397e-03	1.295521944393558320e-02
-3.803999999999999764e-04	1.562293803231386974e-02	2.790249042125369366e-02
-3.802999999999999740e-04	-6.837703401985887816e-03	1.295521944393558320e-02
-3.801999999999999716e-04	-3.094263162935928513e-03	2.416567267692416518e-02
-3.800999999999999691e-04	1.187949779326390870e-02	2.416567267692416518e-02
-3.799999999999999667e-04	-1.058114364103584712e-02	9.218401699606054711e-03
-3.798999999999999643e-04	1.187949779326390870e-02	1.669203718826511168e-02
-3.797999999999999618e-04	1.187949779326390870e-02	1.744766210947000344e-03
-3.796999999999999594e-04	1.936637827136382731e-02	-1.992051533382527273e-03
-3.795999999999999570e-04	4.392617315163990094e-03	1.295521944393558320e-02
-3.795000000000000088e-04	-3.094263162935928513e-03	2.416567267692416518e-02
-3.794000000000000063e-04	1.562293803231386974e-02	1.669203718826511168e-02
-3.793000000000000039e-04	2.310981851041378488e-02	2.790249042125369366e-02
-3.792000000000000015e-04	2.685325874946374591e-02	1.669203718826511168e-02
-3.790999999999999990e-04	4.392617315163990094e-03	5.481583955276527961e-03
-3.789999999999999966e-04	6.491770761140307905e-04	3.163930816558321868e-02
-3.788999999999999942e-04	4.392617315163990094e-03	3.163930816558321868e-02
-3.787999999999999918e-04	8.136057554213949397e-03	3.163930816558321868e-02
-3.786999999999999893e-04	-1.058114364103584712e-02	2.790249042125369366e-02
-3.785999999999999869e-04	-6.837703401985887816e-03	9.218401699606054711e-03
-3.784999999999999845e-04	-1.058114364103584712e-02	3.163930816558321868e-02
-3.783999999999999820e-04	1.936637827136382731e-02	2.042885493259463670e-02
-3.782999999999999796e-04	1.936637827136382731e-02	2.416567267692416518e-02
-3.781999999999999772e-04	-6.837703401985887816e-03	9.218401699606054711e-03
-3.780999999999999747e-04	4.392617315163990094e-03	3.911294365424227565e-02
-3.779999999999999723e-04	4.392617315163990094e-03	-1.992051533382527273e-03
-3.778999999999999699e-04	1.187949779326390870e-02	2.042885493259463670e-02
-3.777999999999999674e-04	-1.058114364103584712e-02	1.669203718826511168e-02
-3.776999999999999650e-04	6.491770761140307905e-04	3.537612590991275063e-02
-3.775999999999999626e-04	6.491770761140307905e-04	9.218401699606054711e-03
-3.774999999999999602e-04	-1.058114364103584712e-02	3.537612590991275063e-02
-3.773999999999999577e-04	4.392617315163990094e-03	5.481583955276527961e-03
-3.773000000000000095e-04	-6.837703401985887816e-03	2.790249042125369366e-02
-3.772000000000000071e-04	-6.837703401985887816e-03	5.481583955276527961e-03
-3.771000000000000046e-04	1.936637827136382731e-02	-1.992051533382527273e-03
-3.770000000000000022e-04	1.187949779326390870e-02	2.790249042125369366e-02
-3.768999999999999998e-04	4.392617315163990094e-03	-1.992051533382527273e-03
-3.767999999999999973e-04	6.491770761140307905e-04	2.790249042125369366e-02
-3.766999999999999949e-04	8.136057554213949397e-03	1.669203718826511168e-02
-3.765999999999999925e-04	1.562293803231386974e-02	3.537612590991275063e-02
-3.764999999999999901e-04	8.136057554213949397e-03	4.284976139857180066e-02
-3.763999999999999876e-04	6.491770761140307905e-04	1.295521944393558320e-02
-3.762999999999999852e-04	4.392617315163990094e-03	1.669203718826511168e-02
-3.761999999999999828e-04	6.491770761140307905e-04	9.218401699606054711e-03
-3.760999999999999803e-04	4.392617315163990094e-03	9.218401699606054711e-03
-3.759999999999999779e-04	4.392617315163990094e-03	2.416567267692416518e-02
-3.758999999999999755e-04	6.491770761140307905e-04	9.218401699606054711e-03
-3.757999999999999730e-04	1.187949779326390870e-02	2.416567267692416518e-02
-3.756999999999999706e-04	3.434013922756366799e-02	5.481583955276527961e-03
-3.755999999999999682e-04	2.310981851041378488e-02	2.416567267692416518e-02
-3.754999999999999657e-04	8.136057554213949397e-03	3.163930816558321868e-02
-3.753999999999999633e-04	8.136057554213949397e-03	3.911294365424227565e-02
-3.752999999999999609e-04	-3.094263162935928513e-03	4.284976139857180066e-02
-3.751999999999999585e-04	8.136057554213949397e-03	1.295521944393558320e-02
-3.750999999999999560e-04	-6.837703401985887816e-03	1.669203718826511168e-02
-3.750000000000000078e-04	2.310981851041378488e-02	1.295521944393558320e-02
-3.749000000000000054e-04	2.685325874946374591e-02	5.481583955276527961e-03
-3.748000000000000029e-04	1.187949779326390870e-02	1.744766210947000344e-03
-3.747000000000000005e-04	4.392617315163990094e-03	2.416567267692416518e-02
-3.745999999999999981e-04	4.392617315163990094e-03	2.042885493259463670e-02
-3.744999999999999957e-04	1.562293803231386974e-02	9.218401699606054711e-03
-3.743999999999999932e-04	4.392617315163990094e-03	1.744766210947000344e-03
-3.742999999999999908e-04	6.491770761140307905e-04	-5.728869277712054890e-03
-3.741999999999999884e-04	-3.094263162935928513e-03	-9.465687022041582507e-03
-3.740999999999999859e-04	-3.094263162935928513e-03	1.295521944393558320e-02
-3.739999999999999835e-04	6.491770761140307905e-04	5.481583955276527961e-03
-3.738999999999999811e-04	1.562293803231386974e-02	-5.728869277712054890e-03
-3.737999999999999786e-04	3.059669898851370695e-02	1.669203718826511168e-02
-3.736999999999999762e-04	3.059669898851370695e-02	1.744766210947000344e-03
-3.735999999999999738e-04	1.187949779326390870e-02	2.042885493259463670e-02
-3.734999999999999713e-04	1.936637827136382731e-02	2.042885493259463670e-02
-3.733999999999999689e-04	1.187949779326390870e-02	5.481583955276527961e-03
-3.732999999999999665e-04	1.562293803231386974e-02	9.218401699606054711e-03
-3.731999999999999641e-04	1.187949779326390870e-02	3.537612590991275063e-02
-3.730999999999999616e-04	-6.837703401985887816e-03	2.790249042125369366e-02
-3.729999999999999592e-04	1.187949779326390870e-02	5.481583955276527961e-03
-3.728999999999999568e-04	-6.837703401985887816e-03	1.744766210947000344e-03
-3.728000000000000085e-04	8.136057554213949397e-03	9.218401699606054711e-03
-3.727000000000000061e-04	4.392617315163990094e-03	1.744766210947000344e-03
-3.726000000000000037e-04	1.187949779326390870e-02	9.218401699606054711e-03
-3.725000000000000012e-04	6.491770761140307905e-04	1.295521944393558320e-02
