-4.095999999999999815e-03	-9.758262918474699399e-01
-4.094999999999999682e-03	-9.791923781973290719e-01
-4.093999999999999549e-03	-9.798655954673008983e-01
-4.092999999999999416e-03	-9.802022041022867560e-01
-4.092000000000000151e-03	-9.818852472772163775e-01
-4.091000000000000018e-03	-9.892906372469064680e-01
-4.089999999999999886e-03	-9.896272458818923257e-01
-4.088999999999999753e-03	-9.862611595320331936e-01
-4.087999999999999620e-03	-9.906370717868501208e-01
-4.086999999999999487e-03	-9.892906372469064680e-01
-4.086000000000000222e-03	-9.919835063267937736e-01
-4.085000000000000089e-03	-9.919835063267937736e-01
-4.083999999999999957e-03	-9.903004631518641521e-01
-4.082999999999999824e-03	-9.903004631518641521e-01
-4.081999999999999691e-03	-9.970326358515824161e-01
-4.080999999999999558e-03	-9.906370717868501208e-01
-4.079999999999999426e-03	-9.913102890568219472e-01
-4.079000000000000160e-03	-9.966960272165965584e-01
-4.078000000000000028e-03	-9.966960272165965584e-01
-4.076999999999999895e-03	-9.966960272165965584e-01
-4.075999999999999762e-03	-9.977058531215542425e-01
-4.074999999999999629e-03	-9.956862013116387633e-01
-4.073999999999999497e-03	-9.963594185816105897e-01
-4.073000000000000231e-03	-9.977058531215542425e-01
-4.072000000000000099e-03	-1.001071939471413597e+00
-4.070999999999999966e-03	-1.003091591281328965e+00
-4.069999999999999833e-03	-1.002754982646343107e+00
-4.068999999999999700e-03	-9.950129840416669369e-01
-4.067999999999999568e-03	-1.000398722201441659e+00
-4.066999999999999435e-03	-9.950129840416669369e-01
-4.066000000000000170e-03	-1.002754982646343107e+00
-4.065000000000000037e-03	-1.002081765376371170e+00
-4.063999999999999904e-03	-1.002418374011357249e+00
-4.062999999999999771e-03	-1.004774634456258475e+00
-4.061999999999999639e-03	-1.006121068996202128e+00
-4.060999999999999506e-03	-1.005111243091244333e+00
-4.060000000000000241e-03	-1.004438025821272618e+00
-4.059000000000000108e-03	-1.001408548106399454e+00
-4.057999999999999975e-03	-1.002081765376371170e+00
-4.056999999999999842e-03	-9.987156790265120376e-01
-4.055999999999999710e-03	-1.001071939471413597e+00
-4.054999999999999577e-03	-1.004774634456258475e+00
-4.053999999999999444e-03	-1.002081765376371170e+00
-4.053000000000000179e-03	-9.977058531215542425e-01
-4.052000000000000046e-03	-9.970326358515824161e-01
-4.050999999999999913e-03	-9.987156790265120376e-01
-4.049999999999999781e-03	-9.987156790265120376e-01
-4.048999999999999648e-03	-9.983790703915260689e-01
-4.047999999999999515e-03	-9.990522876614978953e-01
-4.047000000000000250e-03	-9.990522876614978953e-01
-4.046000000000000117e-03	-9.953495926766529056e-01
-4.044999999999999984e-03	-9.926567235967656000e-01
-4.043999999999999852e-03	-9.940031581367092528e-01
-4.042999999999999719e-03	-9.936665495017232841e-01
-4.041999999999999586e-03	-9.933299408667374264e-01
-4.040999999999999454e-03	-9.923201149617796313e-01
-4.040000000000000188e-03	-9.896272458818923257e-01
-4.039000000000000055e-03	-9.933299408667374264e-01
-4.037999999999999923e-03	-9.916468976918078049e-01
-4.036999999999999790e-03	-9.923201149617796313e-01
-4.035999999999999657e-03	-9.886174199769346416e-01
-4.034999999999999525e-03	-9.882808113419486729e-01
-4.033999999999999392e-03	-9.903004631518641521e-01
-4.033000000000000126e-03	-9.818852472772163775e-01
-4.031999999999999994e-03	-9.845781163571036831e-01
-4.030999999999999861e-03	-9.798655954673008983e-01
-4.029999999999999728e-03	-9.839048990871318567e-01
-4.028999999999999596e-03	-9.822218559122022352e-01
-4.027999999999999463e-03	-9.808754213722585824e-01
-4.027000000000000197e-03	-9.751530745774981135e-01
-4.026000000000000065e-03	-9.788557695623431032e-01
-4.024999999999999932e-03	-9.748164659425121448e-01
-4.023999999999999799e-03	-9.738066400375544607e-01
-4.022999999999999667e-03	-9.731334227675826343e-01
-4.021999999999999534e-03	-9.711137709576671551e-01
-4.020999999999999401e-03	-9.707771623226812974e-01
-4.020000000000000136e-03	-9.754896832124839712e-01
-4.019000000000000003e-03	-9.690941191477516758e-01
-4.017999999999999870e-03	-9.667378587028503389e-01
-4.016999999999999738e-03	-9.643815982579488910e-01
-4.015999999999999605e-03	-9.637083809879770646e-01
-4.014999999999999472e-03	-9.579860341932165957e-01
-4.014000000000000207e-03	-9.546199478433574637e-01
-4.013000000000000074e-03	-9.546199478433574637e-01
-4.011999999999999941e-03	-9.526002960334419845e-01
-4.010999999999999809e-03	-9.566395996532729429e-01
-4.009999999999999676e-03	-9.472145578736673732e-01
-4.008999999999999543e-03	-9.499074269535546788e-01
-4.007999999999999410e-03	-9.462047319687095781e-01
-4.007000000000000145e-03	-9.462047319687095781e-01
-4.006000000000000012e-03	-9.431752542538364148e-01
-4.004999999999999880e-03	-9.404823851739491092e-01
-4.003999999999999747e-03	-9.364430815541181508e-01
-4.002999999999999614e-03	-9.367796901891041195e-01
-4.001999999999999481e-03	-9.337502124742308451e-01
-4.001000000000000216e-03	-9.320671692993013346e-01
-4.000000000000000083e-03	-9.260082138695548970e-01
-3.998999999999999951e-03	-9.239885620596394178e-01
-3.997999999999999818e-03	-9.152367375500056745e-01
-3.996999999999999685e-03	-9.236519534246534491e-01
-3.995999999999999552e-03	-9.209590843447661435e-01
-3.994999999999999420e-03	-9.142269116450478794e-01
-3.994000000000000154e-03	-9.162465634549633586e-01
-3.993000000000000022e-03	-9.125438684701183689e-01
-3.991999999999999889e-03	-9.088411734852732682e-01
-3.990999999999999756e-03	-9.098509993902310633e-01
-3.989999999999999623e-03	-9.024456094205409729e-01
-3.988999999999999491e-03	-8.963866539907945352e-01
-3.988000000000000225e-03	-8.984063058007100144e-01
-3.987000000000000093e-03	-8.933571762759213719e-01
-3.985999999999999960e-03	-8.862883949412171392e-01
-3.984999999999999827e-03	-8.862883949412171392e-01
-3.983999999999999694e-03	-8.835955258613298335e-01
-3.982999999999999562e-03	-8.832589172263439758e-01
-3.981999999999999429e-03	-8.805660481464566702e-01
-3.981000000000000164e-03	-8.771999617965975382e-01
-3.980000000000000031e-03	-8.798928308764848438e-01
-3.978999999999999898e-03	-8.718142236368229270e-01
-3.977999999999999765e-03	-8.681115286519779373e-01
-3.976999999999999633e-03	-8.603695300473018781e-01
-3.975999999999999500e-03	-8.613793559522596732e-01
-3.975000000000000235e-03	-8.596963127773300517e-01
-3.974000000000000102e-03	-8.495980537277526556e-01
-3.972999999999999969e-03	-8.482516191878090028e-01
-3.971999999999999836e-03	-8.485882278227949715e-01
-3.970999999999999704e-03	-8.472417932828513187e-01
-3.969999999999999571e-03	-8.452221414729358395e-01
-3.968999999999999438e-03	-8.394997946781753706e-01
-3.968000000000000173e-03	-8.384899687732175755e-01
-3.967000000000000040e-03	-8.364703169633020963e-01
-3.965999999999999907e-03	-8.317577960734993114e-01
-3.964999999999999775e-03	-8.304113615335556586e-01
-3.963999999999999642e-03	-8.172836247691050993e-01
-3.962999999999999509e-03	-8.122344952443164567e-01
-3.962000000000000244e-03	-8.118978866093304880e-01
-3.961000000000000111e-03	-8.058389311795840504e-01
-3.959999999999999978e-03	-8.048291052746263663e-01
-3.958999999999999846e-03	-7.977603239399221335e-01
-3.957999999999999713e-03	-7.960772807649926230e-01
-3.956999999999999580e-03	-7.917013685101756959e-01
-3.955999999999999447e-03	-7.923745857801475223e-01
-3.955000000000000182e-03	-7.849691958104574319e-01
-3.954000000000000049e-03	-7.859790217154152270e-01
-3.952999999999999917e-03	-7.829495440005420637e-01
-3.951999999999999784e-03	-7.748709367608801468e-01
-3.950999999999999651e-03	-7.694851986011055356e-01
-3.949999999999999518e-03	-7.617431999964294764e-01
-3.949000000000000253e-03	-7.634262431713590979e-01
-3.948000000000000120e-03	-7.590503309165421708e-01
