# Acquisizione Analog Discovery 2
# Timestamp 2025-10-14 10:30:19
# time	ch1	ch2
-1.269999999999999970e-04	-3.304178507533560294e-02	-8.614601327291738775e-01
-1.259999999999999998e-04	-5.175898627058540119e-02	-8.390392262631967135e-01
-1.250000000000000026e-04	-4.801554603153544015e-02	-8.465128617518558052e-01
-1.240000000000000054e-04	-7.796306794393512152e-02	-8.278287730302081870e-01
-1.229999999999999811e-04	-4.427210579248547911e-02	-8.016710488199014772e-01
-1.219999999999999974e-04	-7.047618746583519944e-02	-7.792501423539243133e-01
-1.210000000000000002e-04	-3.678522531438556398e-02	-7.493556003992880576e-01
-1.199999999999999895e-04	-4.052866555343552502e-02	-7.269346939333108937e-01
-1.189999999999999923e-04	-2.929834483628564190e-02	-7.157242407003223672e-01
-1.179999999999999951e-04	-4.052866555343552502e-02	-6.708824277683680393e-01
-1.169999999999999979e-04	-4.427210579248547911e-02	-6.671456100240384934e-01
-1.160000000000000007e-04	-2.929834483628564190e-02	-6.521983390467203101e-01
-1.149999999999999899e-04	-2.929834483628564190e-02	-6.484615213023908753e-01
-1.139999999999999927e-04	-4.052866555343552502e-02	-6.073565261147659822e-01
-1.129999999999999955e-04	-2.181146435818572676e-02	-5.961460728817774557e-01
-1.119999999999999983e-04	-2.555490459723568433e-02	-5.737251664158002917e-01
-1.110000000000000011e-04	-4.801554603153544015e-02	-5.438306244611640361e-01
-1.099999999999999904e-04	-1.058114364103584712e-02	-5.214097179951868721e-01
-1.089999999999999932e-04	-2.181146435818572676e-02	-5.176729002508573263e-01
-1.079999999999999960e-04	-6.837703401985887816e-03	-5.101992647621983457e-01
-1.069999999999999988e-04	-2.555490459723568433e-02	-4.765679050632325442e-01
-1.060000000000000016e-04	-1.432458388008580642e-02	-4.466733631085962886e-01
-1.049999999999999908e-04	-2.181146435818572676e-02	-4.317260921312782163e-01
-1.039999999999999936e-04	-2.181146435818572676e-02	-4.018315501766419606e-01
-1.029999999999999964e-04	-1.058114364103584712e-02	-3.607265549890171785e-01
-1.019999999999999992e-04	-1.432458388008580642e-02	-3.607265549890171785e-01
-1.010000000000000020e-04	-1.432458388008580642e-02	-3.495161017560285410e-01
-9.999999999999999124e-05	8.136057554213949397e-03	-3.084111065684037589e-01
-9.899999999999999404e-05	4.392617315163990094e-03	-3.046742888240742131e-01
-9.799999999999999684e-05	8.136057554213949397e-03	-2.710429291251085226e-01
-9.699999999999999963e-05	1.562293803231386974e-02	-2.560956581477904503e-01
-9.600000000000000243e-05	1.562293803231386974e-02	-2.523588404034609045e-01
-9.499999999999999168e-05	8.136057554213949397e-03	-2.187274807044951308e-01
-9.399999999999999448e-05	-1.432458388008580642e-02	-2.000433919828474849e-01
-9.299999999999999727e-05	-1.058114364103584712e-02	-1.925697564941884488e-01
-9.200000000000000007e-05	4.392617315163990094e-03	-1.589383967952226751e-01
-9.099999999999998932e-05	2.685325874946374591e-02	-1.552015790508931570e-01
-8.999999999999999212e-05	3.808357946661362209e-02	-1.477279435622340931e-01
-8.899999999999999491e-05	8.136057554213949397e-03	-1.066229483746092971e-01
-8.799999999999999771e-05	3.059669898851370695e-02	-6.178113544265496915e-02
-8.700000000000000051e-05	2.310981851041378488e-02	-5.430749995399591218e-02
