# Acquisizione Analog Discovery 2
# Timestamp 2025-10-14 10:11:27
# time	ch1	ch2
-3.988999999999999491e-03	2.215121511800616227e-01	-1.747085938135271910e+00
-3.988000000000000225e-03	2.402293523753114279e-01	-1.806875022044544199e+00
-3.987000000000000093e-03	2.589465535705612331e-01	-1.851716834976498527e+00
-3.985999999999999960e-03	2.701768742877110885e-01	-1.941400460840407183e+00
-3.984999999999999827e-03	2.589465535705612331e-01	-2.019873633471327423e+00
-3.983999999999999694e-03	2.851506352439109326e-01	-2.064715446403281529e+00
-3.982999999999999562e-03	2.664334340486611552e-01	-2.117030894823895171e+00
-3.981999999999999429e-03	2.626899938096111664e-01	-2.191767249710485643e+00
-3.981000000000000164e-03	2.776637547658110106e-01	-2.236609062642439749e+00
-3.980000000000000031e-03	3.150981571563106209e-01	-2.311345417529030666e+00
-3.978999999999999898e-03	3.038678364391607101e-01	-2.356187230460984772e+00
-3.977999999999999765e-03	2.888940754829609214e-01	-2.427186767603245698e+00
-3.976999999999999633e-03	3.225850376344105430e-01	-2.486975851512518432e+00
-3.975999999999999500e-03	3.113547169172606321e-01	-2.557975388654779358e+00
-3.975000000000000235e-03	3.413022388296603205e-01	-2.606554019331063010e+00
-3.974000000000000102e-03	3.263284778734604763e-01	-2.651395832263017560e+00
-3.972999999999999969e-03	3.338153583515603984e-01	-2.718658551660948941e+00
-3.971999999999999836e-03	3.487891193077602425e-01	-2.770974000081562583e+00
-3.970999999999999704e-03	3.375587985906103872e-01	-2.871868079178459432e+00
-3.969999999999999571e-03	3.450456790687103092e-01	-2.901762621133095799e+00
-3.968999999999999438e-03	3.600194400249100979e-01	-2.976498976019686271e+00
-3.968000000000000173e-03	3.862235216982598529e-01	-3.010130335718652184e+00
-3.967000000000000040e-03	3.824800814592098641e-01	-3.066182601883594927e+00
-3.965999999999999907e-03	3.787366412201599308e-01	-3.137182139025856298e+00
-3.964999999999999775e-03	3.712497607420600088e-01	-3.208181676168117225e+00
-3.963999999999999642e-03	4.049407228935096303e-01	-3.279181213310378151e+00
-3.962999999999999509e-03	3.899669619373097862e-01	-3.327759843986661803e+00
-3.962000000000000244e-03	4.236579240887594078e-01	-3.391285745640264082e+00
-3.961000000000000111e-03	3.974538424154097083e-01	-3.439864376316547734e+00
-3.959999999999999978e-03	4.199144838497094745e-01	-3.499653460225820467e+00
-3.958999999999999846e-03	4.086841631325596191e-01	-3.555705726390763211e+00
-3.957999999999999713e-03	4.124276033716095524e-01	-3.611757992555705954e+00
-3.956999999999999580e-03	4.274013643278093966e-01	-3.697704800675285064e+00
-3.955999999999999447e-03	4.536054460011590961e-01	-3.753757066840228251e+00
-3.955000000000000182e-03	4.536054460011590961e-01	-3.787388426539193720e+00
-3.954000000000000049e-03	4.461185655230591740e-01	-3.850914328192795999e+00
-3.952999999999999917e-03	4.498620057621091628e-01	-3.899492958869079651e+00
-3.951999999999999784e-03	4.461185655230591740e-01	-3.963018860522681930e+00
-3.950999999999999651e-03	4.498620057621091628e-01	-4.004123855710306934e+00
-3.949999999999999518e-03	4.648357667183090070e-01	-4.071386575108237871e+00
-3.949000000000000253e-03	4.872964081526087177e-01	-4.142386112250498797e+00
-3.948000000000000120e-03	4.835529679135587844e-01	-4.168543836460806062e+00
-3.946999999999999988e-03	5.022701691088086173e-01	-4.235806555858736999e+00
-3.945999999999999855e-03	4.947832886307086397e-01	-4.261964280069044264e+00
-3.944999999999999722e-03	5.060136093478585506e-01	-4.288122004279350641e+00
-3.943999999999999589e-03	5.209873703040583948e-01	-4.306806093000997926e+00
-3.942999999999999457e-03	5.060136093478585506e-01	-4.273174733302032458e+00
-3.942000000000000191e-03	4.985267288697585730e-01	-4.284385186535020651e+00
-3.941000000000000059e-03	5.172439300650084615e-01	-4.273174733302032458e+00
-3.939999999999999926e-03	5.359611312602582389e-01	-4.291858822023679743e+00
-3.938999999999999793e-03	5.247308105431083280e-01	-4.291858822023679743e+00
-3.937999999999999660e-03	5.397045714993081722e-01	-4.276911551046362447e+00
-3.936999999999999528e-03	5.397045714993081722e-01	-4.261964280069044264e+00
-3.935999999999999395e-03	5.584217726945579496e-01	-4.273174733302032458e+00
-3.935000000000000130e-03	5.434480117383581055e-01	-4.295595639768009733e+00
-3.933999999999999997e-03	5.397045714993081722e-01	-4.258227462324714274e+00
-3.932999999999999864e-03	5.808824141288577714e-01	-4.261964280069044264e+00
-3.931999999999999731e-03	5.808824141288577714e-01	-4.269437915557703356e+00
-3.930999999999999599e-03	5.546783324555080164e-01	-4.265701097813373366e+00
-3.929999999999999466e-03	5.584217726945579496e-01	-4.273174733302032458e+00
-3.929000000000000201e-03	5.808824141288577714e-01	-4.280648368790691549e+00
-3.928000000000000068e-03	5.696520934117078605e-01	-4.250753826836055183e+00
-3.926999999999999935e-03	5.808824141288577714e-01	-4.269437915557703356e+00
-3.925999999999999802e-03	5.733955336507577938e-01	-4.239543373603066989e+00
-3.924999999999999670e-03	5.883692946069576379e-01	-4.276911551046362447e+00
-3.923999999999999537e-03	6.033430555631574821e-01	-4.258227462324714274e+00
-3.922999999999999404e-03	6.183168165193573262e-01	-4.239543373603066989e+00
-3.922000000000000139e-03	6.070864958022074154e-01	-4.261964280069044264e+00
-3.921000000000000006e-03	6.070864958022074154e-01	-4.261964280069044264e+00
-3.919999999999999873e-03	6.183168165193573262e-01	-4.232069738114407897e+00
-3.918999999999999741e-03	6.258036969974571928e-01	-4.243280191347396091e+00
-3.917999999999999608e-03	6.482643384317570145e-01	-4.254490644580385172e+00
-3.916999999999999475e-03	6.482643384317570145e-01	-4.239543373603066989e+00
-3.916000000000000210e-03	6.520077786708069478e-01	-4.261964280069044264e+00
-3.915000000000000077e-03	6.482643384317570145e-01	-4.235806555858736999e+00
-3.913999999999999944e-03	6.520077786708069478e-01	-4.239543373603066989e+00
-3.912999999999999812e-03	6.332905774755571704e-01	-4.250753826836055183e+00
-3.911999999999999679e-03	6.445208981927070813e-01	-4.243280191347396091e+00
-3.910999999999999546e-03	6.744684201051066585e-01	-4.247017009091726081e+00
-3.909999999999999414e-03	6.594946591489068144e-01	-4.232069738114407897e+00
-3.909000000000000148e-03	6.632380993879568587e-01	-4.247017009091726081e+00
-3.908000000000000015e-03	7.081593822565563912e-01	-4.254490644580385172e+00
-3.906999999999999883e-03	6.894421810613065027e-01	-4.239543373603066989e+00
-3.905999999999999750e-03	6.856987408222565694e-01	-4.247017009091726081e+00
-3.904999999999999617e-03	6.856987408222565694e-01	-4.239543373603066989e+00
-3.903999999999999918e-03	6.931856213003565470e-01	-4.247017009091726081e+00
-3.902999999999999785e-03	7.044159420175063469e-01	-4.235806555858736999e+00
-3.901999999999999653e-03	7.006725017784564136e-01	-4.250753826836055183e+00
-3.900999999999999954e-03	7.044159420175063469e-01	-4.224596102625748806e+00
-3.899999999999999821e-03	7.156462627346562577e-01	-4.243280191347396091e+00
-3.898999999999999688e-03	7.306200236908561019e-01	-4.239543373603066989e+00
-3.897999999999999989e-03	7.193897029737061910e-01	-4.224596102625748806e+00
-3.896999999999999856e-03	7.306200236908561019e-01	-4.235806555858736999e+00
-3.895999999999999724e-03	7.268765834518061686e-01	-4.254490644580385172e+00
-3.895000000000000025e-03	7.193897029737061910e-01	-4.220859284881418816e+00
-3.893999999999999892e-03	7.530806651251558126e-01	-4.247017009091726081e+00
-3.892999999999999759e-03	7.268765834518061686e-01	-4.247017009091726081e+00
-3.891999999999999627e-03	7.568241053642058569e-01	-4.232069738114407897e+00
-3.890999999999999927e-03	7.418503444080060127e-01	-4.209648831648430622e+00
-3.889999999999999795e-03	7.568241053642058569e-01	-4.228332920370077908e+00
-3.888999999999999662e-03	7.643109858423057235e-01	-4.205912013904100633e+00
-3.887999999999999963e-03	7.867716272766054342e-01	-4.228332920370077908e+00
-3.886999999999999830e-03	7.568241053642058569e-01	-4.220859284881418816e+00
-3.885999999999999698e-03	7.792847467985055676e-01	-4.228332920370077908e+00
-3.884999999999999998e-03	7.755413065594556343e-01	-4.224596102625748806e+00
-3.883999999999999866e-03	7.867716272766054342e-01	-4.220859284881418816e+00
-3.882999999999999733e-03	7.755413065594556343e-01	-4.239543373603066989e+00
-3.882000000000000034e-03	7.867716272766054342e-01	-4.217122467137089714e+00
-3.880999999999999901e-03	7.905150675156554785e-01	-4.205912013904100633e+00
-3.879999999999999769e-03	7.942585077547054118e-01	-4.232069738114407897e+00
-3.878999999999999636e-03	7.792847467985055676e-01	-4.228332920370077908e+00
-3.877999999999999937e-03	8.092322687109052559e-01	-4.235806555858736999e+00
-3.876999999999999804e-03	7.830281870375555009e-01	-4.217122467137089714e+00
-3.875999999999999671e-03	8.242060296671051001e-01	-4.232069738114407897e+00
-3.874999999999999972e-03	8.092322687109052559e-01	-4.224596102625748806e+00
-3.873999999999999840e-03	8.204625894280551668e-01	-4.220859284881418816e+00
-3.872999999999999707e-03	8.054888284718553226e-01	-4.217122467137089714e+00
-3.872000000000000008e-03	8.204625894280551668e-01	-4.243280191347396091e+00
-3.870999999999999875e-03	8.316929101452049666e-01	-4.220859284881418816e+00
-3.869999999999999742e-03	8.354363503842548999e-01	-4.209648831648430622e+00
-3.868999999999999610e-03	8.316929101452049666e-01	-4.209648831648430622e+00
-3.867999999999999911e-03	8.354363503842548999e-01	-4.228332920370077908e+00
-3.866999999999999778e-03	8.653838722966545882e-01	-4.217122467137089714e+00
-3.865999999999999645e-03	8.466666711014048108e-01	-4.224596102625748806e+00
-3.864999999999999946e-03	8.391797906233049442e-01	-4.217122467137089714e+00
-3.863999999999999813e-03	8.391797906233049442e-01	-4.220859284881418816e+00
-3.862999999999999681e-03	8.766141930138044991e-01	-4.247017009091726081e+00
-3.861999999999999982e-03	8.466666711014048108e-01	-4.209648831648430622e+00
-3.860999999999999849e-03	8.391797906233049442e-01	-4.213385649392759724e+00
-3.859999999999999716e-03	8.504101113404547441e-01	-4.224596102625748806e+00
-3.859000000000000017e-03	8.541535515795047884e-01	-4.213385649392759724e+00
-3.857999999999999884e-03	8.691273125357046325e-01	-4.205912013904100633e+00
-3.856999999999999752e-03	8.616404320576046549e-01	-4.209648831648430622e+00
-3.855999999999999619e-03	8.953313942090542765e-01	-4.228332920370077908e+00
-3.854999999999999920e-03	8.841010734919044767e-01	-4.198438378415441541e+00
-3.853999999999999787e-03	8.878445137309544100e-01	-4.209648831648430622e+00
-3.852999999999999654e-03	8.766141930138044991e-01	-4.232069738114407897e+00
-3.851999999999999955e-03	9.103051551652541207e-01	-4.220859284881418816e+00
-3.850999999999999823e-03	8.990748344481042098e-01	-4.220859284881418816e+00
-3.849999999999999690e-03	9.177920356433540983e-01	-4.232069738114407897e+00
-3.848999999999999991e-03	9.065617149262041874e-01	-4.224596102625748806e+00
-3.847999999999999858e-03	9.140485954043040540e-01	-4.228332920370077908e+00
-3.846999999999999725e-03	8.990748344481042098e-01	-4.235806555858736999e+00
-3.846000000000000026e-03	9.215354758824040315e-01	-4.202175196159771531e+00
-3.844999999999999894e-03	9.103051551652541207e-01	-4.232069738114407897e+00
-3.843999999999999761e-03	9.103051551652541207e-01	-4.224596102625748806e+00
-3.842999999999999628e-03	9.028182746871542541e-01	-4.213385649392759724e+00
-3.841999999999999929e-03	9.290223563605038981e-01	-4.209648831648430622e+00
-3.840999999999999796e-03	9.252789161214539648e-01	-4.217122467137089714e+00
-3.839999999999999664e-03	9.065617149262041874e-01	-4.217122467137089714e+00
-3.838999999999999965e-03	9.514829977948037198e-01	-4.213385649392759724e+00
-3.837999999999999832e-03	9.327657965995539424e-01	-4.205912013904100633e+00
-3.836999999999999699e-03	9.477395575557537866e-01	-4.209648831648430622e+00
-3.836000000000000000e-03	9.664567587510035640e-01	-4.205912013904100633e+00
-3.834999999999999867e-03	9.252789161214539648e-01	-4.217122467137089714e+00
-3.833999999999999735e-03	9.627133185119535197e-01	-4.217122467137089714e+00
-3.833000000000000036e-03	9.477395575557537866e-01	-4.220859284881418816e+00
-3.831999999999999903e-03	9.514829977948037198e-01	-4.224596102625748806e+00
-3.830999999999999770e-03	9.215354758824040315e-01	-4.209648831648430622e+00
-3.829999999999999637e-03	9.552264380338536531e-01	-4.243280191347396091e+00
-3.828999999999999938e-03	9.514829977948037198e-01	-4.202175196159771531e+00
-3.827999999999999806e-03	9.552264380338536531e-01	-4.209648831648430622e+00
-3.826999999999999673e-03	9.664567587510035640e-01	-4.228332920370077908e+00
-3.825999999999999974e-03	9.702001989900534973e-01	-4.220859284881418816e+00
-3.824999999999999841e-03	9.627133185119535197e-01	-4.217122467137089714e+00
-3.823999999999999708e-03	9.477395575557537866e-01	-4.224596102625748806e+00
-3.823000000000000009e-03	9.739436392291034306e-01	-4.224596102625748806e+00
-3.821999999999999877e-03	9.627133185119535197e-01	-4.235806555858736999e+00
-3.820999999999999744e-03	9.627133185119535197e-01	-4.243280191347396091e+00
-3.819999999999999611e-03	9.776870794681533638e-01	-4.209648831648430622e+00
-3.818999999999999912e-03	9.477395575557537866e-01	-4.202175196159771531e+00
-3.817999999999999779e-03	9.514829977948037198e-01	-4.209648831648430622e+00
-3.816999999999999647e-03	9.702001989900534973e-01	-4.217122467137089714e+00
-3.815999999999999948e-03	9.702001989900534973e-01	-4.228332920370077908e+00
-3.814999999999999815e-03	9.926608404243532080e-01	-4.224596102625748806e+00
-3.813999999999999682e-03	9.776870794681533638e-01	-4.198438378415441541e+00
-3.812999999999999983e-03	9.702001989900534973e-01	-4.224596102625748806e+00
-3.811999999999999850e-03	9.851739599462533414e-01	-4.217122467137089714e+00
-3.810999999999999718e-03	9.889174001853032747e-01	-4.239543373603066989e+00
-3.810000000000000019e-03	9.889174001853032747e-01	-4.202175196159771531e+00
-3.808999999999999886e-03	9.589698782729035864e-01	-4.232069738114407897e+00
-3.807999999999999753e-03	9.964042806634032523e-01	-4.213385649392759724e+00
-3.806999999999999620e-03	9.889174001853032747e-01	-4.220859284881418816e+00
-3.805999999999999921e-03	1.000147720902452964e+00	-4.232069738114407897e+00
-3.804999999999999789e-03	1.015121481858653141e+00	-4.228332920370077908e+00
-3.803999999999999656e-03	9.926608404243532080e-01	-4.187227925182453347e+00
-3.802999999999999957e-03	1.007634601380553274e+00	-4.217122467137089714e+00
-3.801999999999999824e-03	9.889174001853032747e-01	-4.228332920370077908e+00
-3.800999999999999691e-03	9.739436392291034306e-01	-4.232069738114407897e+00
-3.799999999999999992e-03	9.964042806634032523e-01	-4.194701560671112439e+00
-3.798999999999999860e-03	1.011378041619602985e+00	-4.190964742926783337e+00
-3.797999999999999727e-03	1.003891161141503119e+00	-4.228332920370077908e+00
-3.797000000000000028e-03	1.003891161141503119e+00	-4.224596102625748806e+00
-3.795999999999999895e-03	1.022608362336753007e+00	-4.217122467137089714e+00
-3.794999999999999762e-03	1.011378041619602985e+00	-4.228332920370077908e+00
-3.793999999999999630e-03	1.007634601380553274e+00	-4.209648831648430622e+00
-3.792999999999999931e-03	9.964042806634032523e-01	-4.209648831648430622e+00
-3.791999999999999798e-03	1.026351802575802719e+00	-4.247017009091726081e+00
-3.790999999999999665e-03	1.015121481858653141e+00	-4.220859284881418816e+00
-3.789999999999999966e-03	1.022608362336753007e+00	-4.217122467137089714e+00
-3.788999999999999833e-03	9.964042806634032523e-01	-4.224596102625748806e+00
-3.787999999999999701e-03	1.007634601380553274e+00	-4.217122467137089714e+00
-3.787000000000000002e-03	1.030095242814852874e+00	-4.202175196159771531e+00
-3.785999999999999869e-03	1.000147720902452964e+00	-4.205912013904100633e+00
-3.784999999999999736e-03	1.026351802575802719e+00	-4.213385649392759724e+00
-3.784000000000000037e-03	1.037582123292952740e+00	-4.228332920370077908e+00
-3.782999999999999904e-03	1.022608362336753007e+00	-4.220859284881418816e+00
-3.781999999999999772e-03	1.011378041619602985e+00	-4.205912013904100633e+00
-3.780999999999999639e-03	1.018864922097702852e+00	-4.198438378415441541e+00
-3.779999999999999940e-03	9.926608404243532080e-01	-4.213385649392759724e+00
-3.778999999999999807e-03	1.015121481858653141e+00	-4.217122467137089714e+00
-3.777999999999999674e-03	1.000147720902452964e+00	-4.235806555858736999e+00
-3.776999999999999975e-03	1.018864922097702852e+00	-4.220859284881418816e+00
-3.775999999999999843e-03	1.015121481858653141e+00	-4.190964742926783337e+00
-3.774999999999999710e-03	1.026351802575802719e+00	-4.213385649392759724e+00
-3.774000000000000011e-03	1.011378041619602985e+00	-4.198438378415441541e+00
-3.772999999999999878e-03	1.015121481858653141e+00	-4.220859284881418816e+00
-3.771999999999999745e-03	1.022608362336753007e+00	-4.209648831648430622e+00
-3.770999999999999613e-03	1.015121481858653141e+00	-4.187227925182453347e+00
-3.769999999999999914e-03	1.018864922097702852e+00	-4.220859284881418816e+00
-3.768999999999999781e-03	1.037582123292952740e+00	-4.217122467137089714e+00
-3.767999999999999648e-03	1.015121481858653141e+00	-4.209648831648430622e+00
-3.766999999999999949e-03	1.022608362336753007e+00	-4.224596102625748806e+00
-3.765999999999999816e-03	1.015121481858653141e+00	-4.220859284881418816e+00
-3.764999999999999684e-03	1.003891161141503119e+00	-4.202175196159771531e+00
-3.763999999999999985e-03	1.022608362336753007e+00	-4.217122467137089714e+00
-3.762999999999999852e-03	1.007634601380553274e+00	-4.217122467137089714e+00
-3.761999999999999719e-03	9.926608404243532080e-01	-4.213385649392759724e+00
-3.761000000000000020e-03	1.015121481858653141e+00	-4.194701560671112439e+00
-3.759999999999999887e-03	1.018864922097702852e+00	-4.228332920370077908e+00
-3.758999999999999755e-03	1.018864922097702852e+00	-4.213385649392759724e+00
-3.757999999999999622e-03	1.007634601380553274e+00	-4.235806555858736999e+00
-3.756999999999999923e-03	1.030095242814852874e+00	-4.228332920370077908e+00
-3.755999999999999790e-03	1.011378041619602985e+00	-4.228332920370077908e+00
-3.754999999999999657e-03	9.926608404243532080e-01	-4.217122467137089714e+00
-3.753999999999999958e-03	1.022608362336753007e+00	-4.209648831648430622e+00
-3.752999999999999826e-03	9.964042806634032523e-01	-4.213385649392759724e+00
-3.751999999999999693e-03	1.011378041619602985e+00	-4.228332920370077908e+00
-3.750999999999999994e-03	1.026351802575802719e+00	-4.209648831648430622e+00
-3.749999999999999861e-03	1.003891161141503119e+00	-4.209648831648430622e+00
-3.748999999999999728e-03	1.000147720902452964e+00	-4.217122467137089714e+00
-3.748000000000000029e-03	1.011378041619602985e+00	-4.187227925182453347e+00
-3.746999999999999897e-03	1.015121481858653141e+00	-4.213385649392759724e+00
-3.745999999999999764e-03	1.011378041619602985e+00	-4.202175196159771531e+00
-3.744999999999999631e-03	1.000147720902452964e+00	-4.217122467137089714e+00
-3.743999999999999932e-03	1.003891161141503119e+00	-4.228332920370077908e+00
-3.742999999999999799e-03	1.015121481858653141e+00	-4.190964742926783337e+00
-3.741999999999999667e-03	9.776870794681533638e-01	-4.228332920370077908e+00
-3.740999999999999968e-03	9.851739599462533414e-01	-4.217122467137089714e+00
-3.739999999999999835e-03	9.889174001853032747e-01	-4.217122467137089714e+00
-3.738999999999999702e-03	9.664567587510035640e-01	-4.232069738114407897e+00
-3.738000000000000003e-03	1.007634601380553274e+00	-4.209648831648430622e+00
-3.736999999999999870e-03	9.776870794681533638e-01	-4.202175196159771531e+00
-3.735999999999999738e-03	9.889174001853032747e-01	-4.202175196159771531e+00
-3.735000000000000039e-03	9.776870794681533638e-01	-4.224596102625748806e+00
-3.733999999999999906e-03	9.926608404243532080e-01	-4.213385649392759724e+00
-3.732999999999999773e-03	9.964042806634032523e-01	-4.202175196159771531e+00
-3.731999999999999641e-03	9.814305197072034082e-01	-4.209648831648430622e+00
-3.730999999999999941e-03	9.702001989900534973e-01	-4.217122467137089714e+00
